ahn_shipmentid,ahn_name,ahn_salesorderid,ahn_customerid,ahn_warehouse,ahn_sourcing,ahn_carrier,ahn_orderedtons,ahn_loadedtons,ahn_truckloads,ahn_stockreadyon,ahn_loadedon,ahn_dispatchedon,ahn_deliveredon,ahn_waybillnumber,ahn_podreceived,createdon,statecode,statuscode
60b9a23d-483a-43c3-9fa9-7cffc2f1d46e,SHP-001359,2b195f4d-f752-40c3-89ec-c7889c236e91,9c89d374-c664-45a7-8077-3e33690e7e62,100000001,100000000,100000000,205.0,204.82,9,2025-03-12T08:49:36Z,2025-03-18T04:30:30Z,2025-03-18T05:20:30Z,2025-03-18T10:06:00Z,WB-001359,True,2025-03-12T08:07:00Z,1,2
b0a48ef9-3078-4c91-93fd-57b771e6ea88,SHP-001360,2ce90be9-59e2-4d06-84aa-1676d9d29c20,9c89d374-c664-45a7-8077-3e33690e7e62,100000001,100000000,100000001,130.0,130.04,6,2025-10-16T09:31:21Z,2025-10-22T02:48:29Z,2025-10-22T04:46:04Z,2025-10-22T09:43:00Z,WB-001360,True,2025-10-16T06:24:00Z,1,2
a06f91d2-06d0-420f-b03b-41fb602c81f0,SHP-001361,8d3b4a17-52c5-4522-9a6d-93d922a88aba,9c89d374-c664-45a7-8077-3e33690e7e62,100000001,100000000,100000000,145.0,144.74,7,2025-12-31T10:48:45Z,2026-01-06T01:47:04Z,2026-01-06T02:17:29Z,2026-01-06T06:23:00Z,WB-001361,True,2025-12-31T09:17:00Z,1,2
2cfe4e10-c470-4e88-ade5-da43dbd61486,SHP-001362,4e898fc3-be85-40b6-ab0e-77c75adcfb20,9c89d374-c664-45a7-8077-3e33690e7e62,100000001,100000000,100000002,50.0,50.06,3,2026-05-02T07:49:01Z,2026-05-03T01:28:29Z,2026-05-03T02:04:03Z,2026-05-03T06:42:00Z,WB-001362,True,2026-05-02T06:07:00Z,1,2
86223206-1046-4c06-83c0-5bd5c320330d,SHP-001363,9b870d68-a3cd-446c-9044-b772b39cd5ae,d92f3c1e-df70-4b2a-b8bb-22a5eba742d2,100000000,100000001,100000000,180.0,179.62,8,2024-12-19T22:49:23Z,2024-12-21T07:10:37Z,2024-12-21T08:03:32Z,2024-12-21T13:11:00Z,WB-001363,True,2024-12-15T07:29:00Z,1,2
4817e779-5332-48de-b3e4-075f176b3e93,SHP-001364,d8ac924f-7eda-4377-866c-38ae88451d69,d92f3c1e-df70-4b2a-b8bb-22a5eba742d2,100000000,100000000,100000000,125.0,124.6,6,2025-06-28T14:31:21Z,2025-07-04T22:17:21Z,2025-07-04T23:12:32Z,2025-07-05T08:23:00Z,WB-001364,True,2025-06-28T13:06:00Z,1,2
373827aa-1622-41d9-8c0d-e2b46c074145,SHP-001365,e541a851-b9e7-47c5-9ea4-fe5d9eb43be4,d92f3c1e-df70-4b2a-b8bb-22a5eba742d2,100000000,100000001,100000002,240.0,239.23,10,2025-08-04T20:14:29Z,2025-08-06T07:11:14Z,2025-08-06T08:31:04Z,2025-08-06T12:49:00Z,WB-001365,True,2025-07-30T12:38:00Z,1,2
47fcae49-6516-432c-a76e-3c86436de3ac,SHP-001366,83f01e6a-e4a5-49e6-94ce-ce8622df084c,d92f3c1e-df70-4b2a-b8bb-22a5eba742d2,100000000,100000001,100000002,80.0,80.09,4,2025-09-28T06:40:04Z,2025-09-30T06:16:28Z,2025-09-30T06:59:26Z,2025-09-30T13:14:00Z,WB-001366,True,2025-09-24T10:29:00Z,1,2
c28438fa-4a38-4100-b68b-d6671d1a9c83,SHP-001367,352408c0-593a-4fbb-893c-f12e71f379a9,d92f3c1e-df70-4b2a-b8bb-22a5eba742d2,100000000,100000000,100000000,205.0,204.5,9,2025-11-01T09:54:56Z,2025-11-03T04:21:29Z,2025-11-03T05:04:54Z,2025-11-03T11:11:00Z,WB-001367,True,2025-11-01T07:31:00Z,1,2
f523dfd8-d50f-4ad5-9a35-af0ba871f6bc,SHP-001368,a69e3e0a-80e8-490a-9f6a-069567276be8,b4adaf89-0ff1-4a9f-ba37-0623bc5fd4dd,100000000,100000000,100000000,30.5,30.51,2,2024-12-07T09:08:01Z,2024-12-12T04:41:49Z,2024-12-12T06:40:01Z,2024-12-12T13:15:00Z,WB-001368,True,2024-12-07T05:28:00Z,1,2
08337688-43a3-490c-b498-cdf5000bdd51,SHP-001369,64422db4-825a-46a7-812f-670138db73e7,b4adaf89-0ff1-4a9f-ba37-0623bc5fd4dd,100000000,100000000,100000001,20.0,19.95,1,2024-12-08T10:13:52Z,2024-12-09T00:13:16Z,2024-12-09T01:28:02Z,2024-12-09T06:32:00Z,WB-001369,True,2024-12-08T10:14:00Z,1,2
02a45d33-4c2c-444b-9d3f-98da3c1022b9,SHP-001370,2a1fbf09-170b-4b9a-a9d5-dbd3f7434808,b4adaf89-0ff1-4a9f-ba37-0623bc5fd4dd,100000000,100000000,100000001,35.0,34.86,2,2025-05-10T11:46:04Z,2025-05-14T22:47:28Z,2025-05-15T00:39:21Z,2025-05-15T06:41:00Z,WB-001370,True,2025-05-10T08:08:00Z,1,2
5871cb06-1328-48e2-badc-14485a2bb11b,SHP-001371,46b33b61-0d10-48af-9e9d-c7520097c6dd,b4adaf89-0ff1-4a9f-ba37-0623bc5fd4dd,100000000,100000000,100000000,70.0,70.17,3,2025-07-19T11:02:29Z,2025-07-26T04:12:39Z,2025-07-26T04:44:26Z,2025-07-26T10:26:00Z,WB-001371,True,2025-07-19T08:17:00Z,1,2
17bdbf83-622a-4849-819b-0c45e35798db,SHP-001372,3fae25c0-6757-4df9-8515-f28dc0d05e59,b4adaf89-0ff1-4a9f-ba37-0623bc5fd4dd,100000000,100000000,100000000,65.0,64.97,3,2025-11-09T12:15:10Z,2025-11-11T21:10:41Z,2025-11-11T21:44:20Z,2025-11-12T05:04:00Z,WB-001372,True,2025-11-09T10:21:00Z,1,2
9509d095-60d1-4bdd-aba6-96aa6ddff630,SHP-001373,59e75c59-a9ca-4ed4-b873-eb3312a8ba6b,b4adaf89-0ff1-4a9f-ba37-0623bc5fd4dd,100000000,100000000,100000002,15.0,14.99,1,2025-12-03T12:35:45Z,2025-12-08T23:22:47Z,2025-12-09T00:39:04Z,2025-12-09T06:59:00Z,WB-001373,False,2025-12-03T10:37:00Z,1,2
4791859f-a0b4-4f60-9f4b-7dd2c1a2fea2,SHP-001374,a559ff1c-1259-41c8-9438-2e2a2a9592b7,b4adaf89-0ff1-4a9f-ba37-0623bc5fd4dd,100000000,100000000,100000000,25.0,25.09,2,2026-02-21T10:13:40Z,2026-02-27T22:19:00Z,2026-02-27T23:35:55Z,2026-02-28T06:13:00Z,WB-001374,True,2026-02-21T07:59:00Z,1,2
b7d0708d-ec35-40d0-9a47-69f9a040298e,SHP-001375,5a82a015-f24c-42e5-b9ae-235fb7637bcd,b4adaf89-0ff1-4a9f-ba37-0623bc5fd4dd,100000000,100000000,100000000,35.0,34.9,2,2026-05-11T12:03:00Z,2026-05-18T00:08:37Z,2026-05-18T00:47:01Z,2026-05-18T06:54:00Z,WB-001375,True,2026-05-11T11:43:00Z,1,2
a0262280-b8ce-47f9-8bca-6580c5d4df27,SHP-001376,8a77bd44-327b-4d1f-8bd6-dfbc3b6509c1,b4adaf89-0ff1-4a9f-ba37-0623bc5fd4dd,100000000,100000000,100000002,25.0,25.03,2,2026-05-20T11:41:43Z,2026-05-21T04:32:06Z,2026-05-21T05:30:49Z,2026-05-21T10:06:00Z,WB-001376,True,2026-05-20T08:23:00Z,1,2
198a00c8-7cfe-46d2-9acc-fa745a6089ad,SHP-001377,39e68ba1-55b5-4bd8-8eb8-1feee98a5e88,8f964685-3514-4890-84c8-6c4623595fa4,100000000,100000000,100000000,15.0,15.05,1,2024-12-28T14:12:30Z,2025-01-04T01:51:19Z,2025-01-04T03:29:10Z,2025-01-04T10:32:00Z,WB-001377,True,2024-12-28T13:21:00Z,1,2
b9c2abaf-a0bc-4404-ba3d-5ededabccf42,SHP-001378,4e6792a6-e39e-4dcf-8de1-4304742efb99,8f964685-3514-4890-84c8-6c4623595fa4,100000000,100000001,100000000,45.0,44.92,2,2026-02-18T04:56:47Z,2026-02-19T07:25:37Z,2026-02-19T09:23:04Z,2026-02-19T12:09:00Z,WB-001378,True,2026-02-12T09:16:00Z,1,2
222a6813-a862-46a3-8f25-9017fb09da98,SHP-001379,f6cada89-973a-4c79-9a5e-ea62fb50cdf5,8f964685-3514-4890-84c8-6c4623595fa4,100000000,100000000,100000000,185.0,184.51,8,2026-06-10T10:55:57Z,2026-06-16T21:51:09Z,2026-06-16T23:50:04Z,2026-06-17T08:36:00Z,WB-001379,True,2026-06-10T09:02:00Z,1,2
6af676bf-6af8-4cd6-867e-60cc709e29d5,SHP-001380,b4c173b8-0a8b-4ee1-bdbd-2a439d349e8a,7a768555-a987-4218-bf84-faef5336723b,100000000,100000000,100000000,105.0,105.36,5,2024-07-27T06:51:21Z,2024-07-31T19:24:54Z,2024-07-31T21:04:10Z,2024-08-01T04:31:00Z,WB-001380,True,2024-07-27T05:34:00Z,1,2
876afbf5-7bf4-48ce-a680-81c20431ad94,SHP-001381,c7d3734f-21cd-4a9e-84b9-b86897b734a6,7a768555-a987-4218-bf84-faef5336723b,100000000,100000001,100000000,40.0,40.04,2,2024-08-28T04:46:27Z,2024-08-29T05:50:41Z,2024-08-29T07:36:10Z,2024-08-29T12:26:00Z,WB-001381,True,2024-08-24T06:20:00Z,1,2
9f315d8e-cbdd-41aa-a6f3-5e7ec8331b48,SHP-001382,33e862aa-fe08-4342-819c-0a47fab6ef16,7a768555-a987-4218-bf84-faef5336723b,100000000,100000000,100000000,90.0,90.3,4,2024-08-17T12:46:05Z,2024-08-19T00:40:22Z,2024-08-19T01:54:30Z,2024-08-19T06:36:00Z,WB-001382,True,2024-08-17T12:30:00Z,1,2
634e7f79-d492-4ff0-975b-57749cc23b69,SHP-001383,9fe519da-4981-4fa7-a68b-95c0c89799c9,7a768555-a987-4218-bf84-faef5336723b,100000000,100000000,100000000,25.0,24.97,2,2026-05-25T12:30:07Z,2026-05-31T22:43:27Z,2026-05-31T23:14:43Z,2026-06-01T07:44:00Z,WB-001383,True,2026-05-25T12:07:00Z,1,2
902dfef5-6ea7-434d-8baf-93ab654f1e35,SHP-001384,96998c50-7b7a-4688-a48b-d58b79eb343d,7a768555-a987-4218-bf84-faef5336723b,100000000,100000000,100000000,40.0,40.19,2,2026-05-19T09:04:45Z,2026-05-23T02:33:22Z,2026-05-23T04:25:39Z,2026-05-23T08:46:00Z,WB-001384,True,2026-05-19T07:12:00Z,1,2
39542ff5-ee50-4809-ae2c-b4040fceada0,SHP-001385,3f3ebaae-50d8-452e-8205-85d9cad827ec,f4e95734-5052-4700-a077-96a38685abaa,100000000,100000000,100000000,170.0,169.96,8,2024-09-21T11:39:11Z,2024-09-28T00:12:45Z,2024-09-28T01:49:08Z,2024-09-28T05:07:00Z,WB-001385,True,2024-09-21T10:43:00Z,1,2
8a47ab95-9acf-4e52-adf8-0b5e5b71d6e8,SHP-001386,f9b84dea-52d0-468f-942f-90280ee011ac,f4e95734-5052-4700-a077-96a38685abaa,100000000,100000001,100000001,270.0,270.2,12,2024-10-30T14:01:08Z,2024-10-31T05:44:21Z,2024-10-31T06:21:34Z,2024-10-31T09:56:00Z,WB-001386,True,2024-10-26T09:02:00Z,1,2
f78b22c1-6af5-4f9c-8df3-23faebf0e7fc,SHP-001387,ff0a35eb-ea04-4ec5-a784-ecb640718464,f4e95734-5052-4700-a077-96a38685abaa,100000000,100000000,100000000,230.0,229.7,10,2025-06-02T10:56:10Z,2025-06-04T06:39:47Z,2025-06-04T08:31:08Z,2025-06-04T12:04:00Z,WB-001387,True,2025-06-02T11:31:00Z,1,2
7e623859-6ef6-4e49-b858-455a5e05025a,SHP-001388,dcd1b568-c2eb-498b-8ec5-85d7ca2507be,f4e95734-5052-4700-a077-96a38685abaa,100000000,100000000,100000000,65.0,65.12,3,2026-05-21T16:33:49Z,2026-05-26T05:14:05Z,2026-05-26T06:29:45Z,2026-05-26T10:36:00Z,WB-001388,True,2026-05-21T13:36:00Z,1,2
2af2a03a-07e1-4ce2-ada5-dbdd71297594,SHP-001389,a4aef6bb-e947-4456-87d8-7897ce72f297,f4e95734-5052-4700-a077-96a38685abaa,100000000,100000000,100000000,210.0,210.29,9,2026-05-30T08:55:12Z,2026-06-01T03:40:22Z,2026-06-01T04:55:07Z,2026-06-01T11:23:00Z,WB-001389,True,2026-05-30T06:30:00Z,1,2
6c3231f8-d84f-4aec-8eee-44ef71356f5e,SHP-001390,c6608fed-89b4-4919-a5b5-19ead0e5350e,f4e95734-5052-4700-a077-96a38685abaa,100000000,100000001,100000002,110.0,109.51,5,2026-05-24T00:49:14Z,2026-05-25T00:28:28Z,2026-05-25T02:24:04Z,2026-05-25T07:38:00Z,WB-001390,True,2026-05-19T09:57:00Z,1,2
314231d4-4eca-498b-8229-d52f7aed4e6c,SHP-001391,713b6863-b232-48cb-9f95-7c27d0121a18,887b03e5-e980-4808-b5ac-824c2c55aef7,100000000,100000000,100000000,20.0,19.99,1,2024-10-09T13:08:50Z,2024-10-12T02:37:54Z,2024-10-12T03:48:52Z,2024-10-12T07:50:00Z,WB-001391,False,2024-10-09T12:52:00Z,1,2
92b8cc97-8b85-428f-aad4-3b9e43ebf525,SHP-001392,8419d404-3aa9-4b09-b6df-d39a72d1631a,887b03e5-e980-4808-b5ac-824c2c55aef7,100000000,100000000,100000000,40.0,40.2,2,2025-03-09T11:23:32Z,2025-03-12T06:58:53Z,2025-03-12T07:28:43Z,2025-03-12T12:03:00Z,WB-001392,True,2025-03-09T09:23:00Z,1,2
04497c71-4d57-409d-a8e1-17dd42ef05f7,SHP-001393,38636214-9972-42d0-9a50-bd3a8eb209bc,887b03e5-e980-4808-b5ac-824c2c55aef7,100000000,100000000,100000000,40.0,40.33,2,2025-04-12T13:24:53Z,2025-04-13T00:35:19Z,2025-04-13T01:58:03Z,2025-04-13T08:44:00Z,WB-001393,True,2025-04-12T11:22:00Z,1,2
aca3cb24-7eaa-4e4f-a68d-fd55a8a380b3,SHP-001394,6ef0e441-d368-4a72-876d-06e54860d063,887b03e5-e980-4808-b5ac-824c2c55aef7,100000000,100000000,100000001,25.0,25.05,2,2025-09-04T09:21:05Z,2025-09-07T01:26:03Z,2025-09-07T03:24:56Z,2025-09-07T06:25:00Z,WB-001394,True,2025-09-04T08:12:00Z,1,2
b98dc73b-c1aa-4e31-96d4-fccc31c2e0a1,SHP-001395,9bfe154d-1673-4317-b3d4-56214eb011c2,887b03e5-e980-4808-b5ac-824c2c55aef7,100000000,100000000,100000002,44.5,44.49,2,2025-12-06T08:41:11Z,2025-12-13T02:24:52Z,2025-12-13T03:03:08Z,2025-12-13T11:23:00Z,WB-001395,True,2025-12-06T08:49:00Z,1,2
62658b8e-de8f-477e-b730-23b35f38466d,SHP-001396,5a5890e3-2bcb-4476-877f-99d25c5826d9,887b03e5-e980-4808-b5ac-824c2c55aef7,100000000,100000000,100000001,30.0,30.03,2,2026-06-20T14:20:10Z,2026-06-21T00:18:15Z,2026-06-21T02:02:53Z,2026-06-21T05:25:00Z,WB-001396,True,2026-06-20T12:46:00Z,1,2
235e1cfe-c638-4d80-a3a8-a380825b64f5,SHP-001397,f86e6061-2a96-4d10-941a-daef20dd2452,887b03e5-e980-4808-b5ac-824c2c55aef7,100000000,100000000,100000000,30.0,30.02,2,2026-06-11T07:45:17Z,2026-06-16T07:16:37Z,2026-06-16T07:51:55Z,2026-06-16T12:13:00Z,WB-001397,True,2026-06-11T05:21:00Z,1,2
b6e37a76-0b29-4e92-ba81-dc75a17e657a,SHP-001398,5a81272a-231d-4b7d-8366-63c10da8d5b2,43ad3d62-b17c-4b21-8dbc-2c1ca4afe7bd,100000001,100000000,100000000,30.0,29.96,2,2024-07-16T11:59:42Z,2024-07-20T06:38:27Z,2024-07-20T07:48:35Z,2024-07-20T12:43:00Z,WB-001398,True,2024-07-16T10:14:00Z,1,2
911050a9-c738-453f-84a3-227b6304b8e0,SHP-001399,6621cf6c-901e-43a1-80ea-4fecf04f70ad,43ad3d62-b17c-4b21-8dbc-2c1ca4afe7bd,100000001,100000000,100000000,55.0,54.87,3,2024-10-05T14:29:00Z,2024-10-09T22:57:02Z,2024-10-09T23:24:54Z,2024-10-10T06:34:00Z,WB-001399,True,2024-10-05T11:59:00Z,1,2
a57f66f3-1bfd-4a6e-9f38-3ef988b53d12,SHP-001400,b0f27c82-274e-41d7-ae29-0c97b61ca774,43ad3d62-b17c-4b21-8dbc-2c1ca4afe7bd,100000001,100000000,100000000,69.5,69.64,3,2025-11-04T14:57:30Z,2025-11-08T01:22:42Z,2025-11-08T02:58:22Z,2025-11-08T08:42:00Z,WB-001400,True,2025-11-04T13:07:00Z,1,2
df95dd71-2f19-4bad-86e6-fbf2b1de49e8,SHP-001401,e2657cab-e99f-4250-abe3-7e47ff489775,f5141058-3138-4975-bbf3-3a349c2dfa97,100000001,100000000,100000000,25.0,25.04,2,2024-08-10T09:01:04Z,2024-08-12T21:50:25Z,2024-08-12T23:02:08Z,2024-08-13T10:43:00Z,WB-001401,True,2024-08-10T05:54:00Z,1,2
90ba058a-f906-41aa-97a2-95ceafd14bb6,SHP-001402,2ada1c65-be8a-4371-84e3-835d0b787233,f5141058-3138-4975-bbf3-3a349c2dfa97,100000001,100000001,100000001,60.0,59.93,3,2025-05-27T06:50:45Z,2025-05-27T16:48:36Z,2025-05-27T18:30:10Z,2025-05-28T12:18:00Z,WB-001402,True,2025-05-25T10:44:00Z,1,2
90a199d6-794a-4744-8b74-59ee4045470e,SHP-001403,0edbc4c9-0088-4a30-afc5-11d1134a0817,f5141058-3138-4975-bbf3-3a349c2dfa97,100000001,100000000,100000000,80.0,79.87,4,2025-06-22T12:51:24Z,2025-06-22T22:11:44Z,2025-06-22T22:59:42Z,2025-06-23T09:27:00Z,WB-001403,True,2025-06-22T11:10:00Z,1,2
7062ed56-165c-4213-931b-df2daae15955,SHP-001404,828dfa3d-54f3-41b7-b56f-8641e9190382,f5141058-3138-4975-bbf3-3a349c2dfa97,100000001,100000000,100000000,85.0,84.64,4,2026-03-31T13:12:33Z,2026-03-31T19:30:14Z,2026-03-31T20:55:06Z,2026-04-01T04:44:00Z,WB-001404,True,2026-03-31T11:33:00Z,1,2
c1995573-ab06-42d4-bfae-78b0089a6ce1,SHP-001405,17163752-99b4-4e6d-934d-91dc099b3875,4c6a70f4-8ede-444d-876c-f68c3f1be0d0,100000002,100000000,100000003,155.0,156.21,7,2024-08-13T07:21:20Z,2024-08-14T02:53:20Z,2024-08-14T03:48:36Z,2024-08-14T09:32:00Z,WB-001405,True,2024-08-13T05:58:00Z,1,2
ab9e991c-b53a-4e71-845c-55350b047ce6,SHP-001406,07eeb464-f26b-4378-a71d-5a6ebc4633e3,4c6a70f4-8ede-444d-876c-f68c3f1be0d0,100000002,100000000,100000000,90.0,90.35,4,2024-12-03T11:06:03Z,2024-12-09T23:00:28Z,2024-12-09T23:49:30Z,2024-12-10T06:12:00Z,WB-001406,True,2024-12-03T09:39:00Z,1,2
44323507-29a9-49bb-b126-9be496b03a0e,SHP-001407,c0cab2d2-001e-4800-997f-0b70e4192c66,4c6a70f4-8ede-444d-876c-f68c3f1be0d0,100000002,100000000,100000001,85.0,84.8,4,2025-04-23T07:34:32Z,2025-04-30T01:03:25Z,2025-04-30T02:20:21Z,2025-04-30T08:33:00Z,WB-001407,True,2025-04-23T06:51:00Z,1,2
4a96ba53-344f-4515-986e-6bcf1998b0c7,SHP-001408,6f29912f-3820-41ee-80ec-9072af34e315,4c6a70f4-8ede-444d-876c-f68c3f1be0d0,100000002,100000000,100000000,135.0,136.27,6,2025-05-13T10:16:50Z,2025-05-17T23:36:30Z,2025-05-18T00:34:21Z,2025-05-18T05:16:00Z,WB-001408,True,2025-05-13T09:48:00Z,1,2
2606713c-1400-4b73-9bd9-b3419c3dbb76,SHP-001409,a23b5c43-304a-4eea-a494-debc84955f07,4c6a70f4-8ede-444d-876c-f68c3f1be0d0,100000002,100000000,100000000,135.0,135.54,6,2025-10-25T08:08:46Z,2025-10-29T20:39:31Z,2025-10-29T21:34:25Z,2025-10-30T06:38:00Z,WB-001409,True,2025-10-25T07:41:00Z,1,2
68f292a9-717c-4e02-aa73-338a56123749,SHP-001410,14c70902-ed8b-4753-9c65-45c5f478a411,fb756923-f910-4bb3-b105-32523990e2c9,100000003,100000000,100000001,130.0,129.59,6,2025-04-19T07:32:25Z,2025-04-26T00:14:59Z,2025-04-26T01:45:11Z,2025-04-26T07:08:00Z,WB-001410,False,2025-04-19T07:58:00Z,1,2
7289915e-90b5-4acd-a0f9-b23fdba9bfc0,SHP-001411,9c7710da-5c7d-48d3-a81b-4f76091e424f,fb756923-f910-4bb3-b105-32523990e2c9,100000003,100000000,100000003,125.0,124.41,6,2025-07-28T11:50:38Z,2025-07-29T01:05:23Z,2025-07-29T02:31:35Z,2025-07-29T09:37:00Z,WB-001411,True,2025-07-28T09:39:00Z,1,2
6feee935-5c01-4d1c-80fe-361535793208,SHP-001412,72272f23-bc20-43f9-b557-2fca99033e63,fb756923-f910-4bb3-b105-32523990e2c9,100000003,100000000,100000000,90.0,90.1,4,2025-10-04T11:29:14Z,2025-10-08T22:02:14Z,2025-10-08T23:24:52Z,2025-10-09T07:12:00Z,WB-001412,False,2025-10-04T09:53:00Z,1,2
5fc63a87-89d1-4ed5-895e-83ac8c5288b4,SHP-001413,17335af4-2bef-4ac1-a5be-db6888ca1e80,fb756923-f910-4bb3-b105-32523990e2c9,100000003,100000001,100000001,165.0,164.5,7,2025-10-12T18:13:23Z,2025-10-14T05:23:07Z,2025-10-14T06:41:14Z,2025-10-14T13:17:00Z,WB-001413,True,2025-10-07T08:52:00Z,1,2
12640301-f444-4632-991e-e28509488f96,SHP-001414,60ce7971-6155-413e-9b7d-75ba1d982741,fb756923-f910-4bb3-b105-32523990e2c9,100000003,100000001,100000000,70.0,70.36,3,2025-10-13T01:46:13Z,2025-10-14T22:14:05Z,2025-10-14T23:04:26Z,2025-10-15T05:44:00Z,WB-001414,True,2025-10-09T07:00:00Z,1,2
dd497c3d-1338-4282-94c6-59824c216b85,SHP-001415,32bc3dea-b5eb-43b7-8940-1787dfac31e4,b4746349-49fc-4cd8-856b-ad4c4c3077c4,100000001,100000000,100000000,40.0,40.02,2,2024-08-10T13:49:07Z,2024-08-17T06:46:25Z,2024-08-17T08:05:41Z,2024-08-17T13:07:00Z,WB-001415,True,2024-08-10T13:09:00Z,1,2
78561f16-37ca-4a2c-8305-16ad479650de,SHP-001416,147404de-a3f1-45f4-a074-13478948754a,b4746349-49fc-4cd8-856b-ad4c4c3077c4,100000001,100000000,100000000,90.0,90.25,4,2024-07-28T06:16:23Z,2024-08-02T23:46:52Z,2024-08-03T00:59:33Z,2024-08-03T06:39:00Z,WB-001416,True,2024-07-28T05:42:00Z,1,2
44af00fd-78d3-480f-aa3d-1ba05eeeede7,SHP-001417,704d23cf-fc7c-452f-8270-d50411e9a0d3,b4746349-49fc-4cd8-856b-ad4c4c3077c4,100000001,100000000,100000000,80.0,80.15,4,2024-10-19T11:53:10Z,2024-10-26T04:28:39Z,2024-10-26T06:06:59Z,2024-10-26T09:56:00Z,WB-001417,True,2024-10-19T08:16:00Z,1,2
6904cbbf-e122-47f6-bcb5-1fc65c6c2a93,SHP-001418,5e97c965-352b-4ae7-beb7-d2660faedd67,7d2f4e58-b47a-4c5b-b0b3-901535102852,100000003,100000000,100000000,40.0,39.91,2,2024-07-16T05:02:39Z,2024-07-20T23:19:49Z,2024-07-21T00:42:10Z,2024-07-21T04:51:00Z,WB-001418,True,2024-07-16T04:54:00Z,1,2
1a67bb97-a37c-4e4b-be24-eac42de58b0d,SHP-001419,3162626b-8998-421b-9cee-26ac82952679,7d2f4e58-b47a-4c5b-b0b3-901535102852,100000003,100000000,100000001,60.0,60.22,3,2025-02-10T09:04:38Z,2025-02-10T23:23:17Z,2025-02-11T01:16:23Z,2025-02-11T08:59:00Z,WB-001419,True,2025-02-10T06:55:00Z,1,2
c05c2380-fd62-4a6d-bb7b-479b29d54501,SHP-001420,c7262f0f-27d0-4706-9867-c53da3899ad8,7d2f4e58-b47a-4c5b-b0b3-901535102852,100000003,100000000,100000000,80.0,79.91,4,2025-04-08T15:40:17Z,2025-04-13T02:06:24Z,2025-04-13T03:42:03Z,2025-04-13T09:52:00Z,WB-001420,True,2025-04-08T13:02:00Z,1,2
7cbf84a9-f69c-420a-ae1e-aa8e157dd570,SHP-001421,7f5c9d70-26a1-4c2e-a145-cec278893f47,7d2f4e58-b47a-4c5b-b0b3-901535102852,100000003,100000000,100000000,40.0,39.77,2,2025-06-24T11:56:21Z,2025-06-29T03:22:04Z,2025-06-29T04:47:38Z,2025-06-29T10:28:00Z,WB-001421,True,2025-06-24T10:22:00Z,1,2
197413b0-886e-4e14-96f2-916b171c72d9,SHP-001422,58a34b93-e257-439d-9da0-3f5045c7cc5a,7d2f4e58-b47a-4c5b-b0b3-901535102852,100000003,100000000,100000000,160.0,160.07,7,2025-08-09T07:51:33Z,2025-08-11T03:25:54Z,2025-08-11T04:51:24Z,2025-08-11T11:39:00Z,WB-001422,True,2025-08-09T07:12:00Z,1,2
fa1190bd-4cb5-4c67-a952-4c7980c8cf4d,SHP-001423,5afbaa3b-1faa-48d3-92a2-bf1b22958362,7d2f4e58-b47a-4c5b-b0b3-901535102852,100000003,100000000,100000000,80.0,79.65,4,2025-09-17T05:54:09Z,2025-09-19T22:36:39Z,2025-09-20T00:17:11Z,2025-09-20T05:34:00Z,WB-001423,True,2025-09-17T05:55:00Z,1,2
2e3fe5ab-d8fe-4783-a3a0-fc44e9aef2cd,SHP-001424,8192ca0d-ce1e-4ac7-ad52-db79f10e2672,7d2f4e58-b47a-4c5b-b0b3-901535102852,100000003,100000000,100000000,70.0,70.0,3,2025-10-05T08:49:36Z,2025-10-11T01:01:07Z,2025-10-11T02:18:15Z,2025-10-11T06:17:00Z,WB-001424,True,2025-10-05T07:13:00Z,1,2
b30dab06-397b-4501-ae86-c78256c0ab24,SHP-001425,77cee7c0-d2b7-4727-8985-e9f60fecbc1f,8f7c1d59-594b-4a3a-bad4-65a15129950d,100000001,100000000,100000000,55.0,55.2,3,2024-09-07T13:40:12Z,2024-09-09T00:53:56Z,2024-09-09T01:41:47Z,2024-09-09T07:10:00Z,WB-001425,True,2024-09-07T11:45:00Z,1,2
8838e9ef-fa49-49d5-b31f-206a008028af,SHP-001426,7f688af6-5694-4e71-856c-e04c241677c2,8f7c1d59-594b-4a3a-bad4-65a15129950d,100000001,100000000,100000001,95.0,95.02,4,2025-02-16T10:24:12Z,2025-02-16T22:06:39Z,2025-02-16T22:50:07Z,2025-02-17T04:38:00Z,WB-001426,True,2025-02-16T08:14:00Z,1,2
34ac71bf-8cf1-4b59-8032-2aa1d11366a3,SHP-001427,829bd0ab-dc5c-4228-9569-55d59725adbc,b8beff3d-cb9f-4f6d-af3a-6f27ef06fccb,100000002,100000000,100000001,145.0,145.04,7,2025-06-26T12:23:02Z,2025-06-28T01:27:02Z,2025-06-28T02:45:59Z,2025-06-28T09:39:00Z,WB-001427,True,2025-06-26T12:18:00Z,1,2
338187da-2b70-42d5-8bab-a6650a5a44e3,SHP-001428,a778cfc7-c71b-473b-88db-2f900252b742,b8beff3d-cb9f-4f6d-af3a-6f27ef06fccb,100000002,100000001,100000000,345.0,343.76,15,2025-11-05T17:04:42Z,2025-11-07T23:23:08Z,2025-11-08T00:24:20Z,2025-11-08T05:53:00Z,WB-001428,True,2025-11-01T05:31:00Z,1,2
