activityid,regardingobjectid,responsecode,channeltypecode,receivedon,createdon,companyname,ownerid,statecode,statuscode
2b9c79e9-d40e-4597-a7d7-261394df2d06,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-12-15T09:48:00Z,2024-12-15T09:48:00Z,Arya Eskelet Felezi Ltd.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
62b6c581-22ac-4bed-ad11-2b4cbe6ad03d,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-11-26T08:10:00Z,2024-11-26T08:10:00Z,Arvand Contracting Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
57e66dd9-ed1e-484b-856c-610da3e76468,fc737d92-11ab-4d11-a4eb-8000ef40d162,3,3,2024-11-16T05:33:00Z,2024-11-16T05:33:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
4c3742ce-3b75-4d37-a779-231448e94238,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-11-26T09:33:00Z,2024-11-26T09:33:00Z,Pishgam Pipe Works Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
5acac401-d491-46a0-b3b1-5452c4c27619,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-11-27T09:47:00Z,2024-11-27T09:47:00Z,Parsian Omran Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
84068899-9c79-4b7f-abc0-34a535948d20,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-11-25T12:53:00Z,2024-11-25T12:53:00Z,Hirad Iron & Steel Supply Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
a3075150-a06d-401f-b46e-15835452e43e,fc737d92-11ab-4d11-a4eb-8000ef40d162,2,3,2024-11-30T07:24:00Z,2024-11-30T07:24:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
bda33e0d-9154-4f8b-9cba-55c6b5ec66a8,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-11-17T09:17:00Z,2024-11-17T09:17:00Z,Aban Housing Development Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
9b20dac7-cff7-4e32-b649-a52a0ddf6858,fc737d92-11ab-4d11-a4eb-8000ef40d162,3,3,2024-11-24T05:39:00Z,2024-11-24T05:39:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
f7541038-9282-4cd8-8866-a193b43c259c,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-11-30T12:45:00Z,2024-11-30T12:45:00Z,Zarrin Appliance Components Ltd.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
fef9b10b-4f36-4e79-86b8-2a3d7a197bbb,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-11-30T12:36:00Z,2024-11-30T12:36:00Z,Sahand Fabrication Works Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
4e7c39c2-fdb1-480f-b7d4-25bbd2e54b9e,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-11-23T12:43:00Z,2024-11-23T12:43:00Z,Kimia Builders Ltd.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
d74c519d-7d22-4eeb-89f8-2ed3ad5c5b51,fc737d92-11ab-4d11-a4eb-8000ef40d162,2,3,2024-12-14T07:27:00Z,2024-12-14T07:27:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
0e89bc5f-35e4-4ef6-b184-368cf48af1d5,fc737d92-11ab-4d11-a4eb-8000ef40d162,4,3,2024-11-23T06:38:00Z,2024-11-23T06:38:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
ab802329-a6f3-4cfe-b15f-0fd9feff0378,fc737d92-11ab-4d11-a4eb-8000ef40d162,2,3,2024-11-26T06:11:00Z,2024-11-26T06:11:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
d7172c85-afcc-4d66-8e6e-4938190d7681,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-11-17T12:28:00Z,2024-11-17T12:28:00Z,Nikan Construction Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
634f589e-f511-46f4-b737-92bd7749de00,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-12-02T12:38:00Z,2024-12-02T12:38:00Z,Nima Appliance Components Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
afa3153c-ebd4-45cb-a152-424b180b1a8a,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-11-18T10:53:00Z,2024-11-18T10:53:00Z,Kowsar Ahan Bazar Ltd.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
88dba487-8203-4ecd-bdef-181800ab5064,fc737d92-11ab-4d11-a4eb-8000ef40d162,2,3,2024-11-30T07:10:00Z,2024-11-30T07:10:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
281ef235-9578-4324-a34d-b08437c914dc,fc737d92-11ab-4d11-a4eb-8000ef40d162,2,3,2024-12-10T05:43:00Z,2024-12-10T05:43:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
b72ac824-3286-4c32-b0d4-d1a6260b7370,fc737d92-11ab-4d11-a4eb-8000ef40d162,2,3,2024-12-05T09:55:00Z,2024-12-05T09:55:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
48534f2b-5250-44da-8044-c4edb62b6006,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-11-28T12:48:00Z,2024-11-28T12:48:00Z,Negin Sakhteman Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
30683a88-e778-4eaf-bc7d-ea5f037ed4db,fc737d92-11ab-4d11-a4eb-8000ef40d162,2,3,2024-12-15T10:07:00Z,2024-12-15T10:07:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
9aa0b64c-967e-4e7b-94e6-8bda68a721b5,fc737d92-11ab-4d11-a4eb-8000ef40d162,2,3,2024-12-04T12:34:00Z,2024-12-04T12:34:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
8de848d5-f435-4ab7-a140-da62570eaaee,fc737d92-11ab-4d11-a4eb-8000ef40d162,4,3,2024-12-11T09:53:00Z,2024-12-11T09:53:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
0b10567c-c40d-4616-ae9f-477255417f43,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-11-17T13:20:00Z,2024-11-17T13:20:00Z,Alvand Sakhteman Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
1645864a-3965-477d-aff2-0b42ba612f2d,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-12-08T09:40:00Z,2024-12-08T09:40:00Z,Alvand Greenhouse Structures Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
2363ffd7-f645-4ab6-bfea-e7f5c3d5aee0,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-12-07T09:57:00Z,2024-12-07T09:57:00Z,Raman Housing Development Ltd.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
cd18ffcd-aef1-4658-9244-bf37ee009943,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-12-05T10:49:00Z,2024-12-05T10:49:00Z,Hirad Sakhteman Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
b0a20005-981f-41de-8332-002227e76f64,fc737d92-11ab-4d11-a4eb-8000ef40d162,2,3,2024-12-12T04:39:00Z,2024-12-12T04:39:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
f7f4c985-23c0-4ef5-b039-50c00dbab3c3,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-11-28T11:15:00Z,2024-11-28T11:15:00Z,Pouya Metals Supply Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
7b69082f-4491-4d46-bee4-09a120c1ea7c,fc737d92-11ab-4d11-a4eb-8000ef40d162,3,3,2024-11-27T11:46:00Z,2024-11-27T11:46:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
6c8375b5-4ac1-4505-9328-7d7c7cbf9e44,fc737d92-11ab-4d11-a4eb-8000ef40d162,3,3,2024-11-23T09:51:00Z,2024-11-23T09:51:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
e2dff5e3-5469-4a36-9cc4-8e9ccace510f,fc737d92-11ab-4d11-a4eb-8000ef40d162,2,3,2024-12-01T08:42:00Z,2024-12-01T08:42:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
b5da3a96-3e36-4dc5-95cd-0cb9088b9499,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-12-12T10:01:00Z,2024-12-12T10:01:00Z,Gohar Sakhteman Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
583cb7cb-5e3e-46ea-905f-e6595b6015ef,fc737d92-11ab-4d11-a4eb-8000ef40d162,3,3,2024-11-30T08:40:00Z,2024-11-30T08:40:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
fd16e3c1-fc98-436a-b394-7e22b1e2640c,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-12-09T05:15:00Z,2024-12-09T05:15:00Z,Nima Iron & Steel Supply Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
26178762-fb61-4e63-a9ca-8e130aba10ff,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-11-17T08:15:00Z,2024-11-17T08:15:00Z,Sadaf Profile Sazan Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
1d115c12-693c-4915-8a7b-febf09684ea3,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-12-07T06:18:00Z,2024-12-07T06:18:00Z,Farazan Iron & Steel Supply Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
5c46876c-caff-4132-aeef-def0efe0665c,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-11-17T10:53:00Z,2024-11-17T10:53:00Z,Gilan Sazeh Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
904fda43-8d0f-44a5-9b97-0c2328fd74e1,fc737d92-11ab-4d11-a4eb-8000ef40d162,2,3,2024-11-16T07:15:00Z,2024-11-16T07:15:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
98d947f3-a9a4-4e81-ad5b-1d523fd0ea2a,fc737d92-11ab-4d11-a4eb-8000ef40d162,2,3,2024-11-30T10:56:00Z,2024-11-30T10:56:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
25c0eac3-a286-4f80-b4e0-958b17ded331,fc737d92-11ab-4d11-a4eb-8000ef40d162,2,3,2024-12-15T12:58:00Z,2024-12-15T12:58:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
c17dbbdb-bb7f-4088-ad4f-ecb67a4496d2,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-12-03T05:25:00Z,2024-12-03T05:25:00Z,Pouya Pipe Works Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
6b213da9-d7bd-4c43-83a7-2479c92357a7,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-11-23T07:46:00Z,2024-11-23T07:46:00Z,Ava Pipe & Profile Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
bc253805-7006-44a7-8798-0ab9532e76cc,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-12-07T12:43:00Z,2024-12-07T12:43:00Z,Elham Sazeh Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
2760d682-e7f7-4bfa-9a76-528167bc92d9,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-12-11T07:51:00Z,2024-12-11T07:51:00Z,Tarava Builders Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
e806abcc-2640-4bb1-9e8a-adf12b3a67bf,fc737d92-11ab-4d11-a4eb-8000ef40d162,2,3,2024-12-14T08:59:00Z,2024-12-14T08:59:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
3ca28c66-a62b-474f-8a80-4fd5fa7a07d7,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-11-16T08:31:00Z,2024-11-16T08:31:00Z,Bamdad Steel Trading Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
06c31d4d-a1df-405c-b5c8-1c42a7fdb8ef,fc737d92-11ab-4d11-a4eb-8000ef40d162,2,3,2024-12-09T05:17:00Z,2024-12-09T05:17:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
488542bf-4bc9-4092-a2de-38115d5b8543,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-11-26T11:43:00Z,2024-11-26T11:43:00Z,Sadaf Foolad Trading Ltd.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
5a4a9f63-b1e9-4c4b-8eb5-848f6b53ba4e,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-12-02T06:34:00Z,2024-12-02T06:34:00Z,Arvand Appliance Components Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
efd2c655-011e-447b-abd3-8b993f92b5fe,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-11-16T08:27:00Z,2024-11-16T08:27:00Z,Gohar Contracting Ltd.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
52e74fa7-5ea5-4313-9ef8-707541b51e5b,fc737d92-11ab-4d11-a4eb-8000ef40d162,2,3,2024-11-28T08:43:00Z,2024-11-28T08:43:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
94a451d7-5711-4854-b088-2b40cfaff2cb,fc737d92-11ab-4d11-a4eb-8000ef40d162,2,3,2024-12-11T11:27:00Z,2024-12-11T11:27:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
f832cee9-2046-42c0-8d11-f275553d549a,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-11-21T12:10:00Z,2024-11-21T12:10:00Z,Alvand Appliance Components Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
55345db3-b4a8-486c-b655-c0ac686b797f,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-12-03T12:17:00Z,2024-12-03T12:17:00Z,Negin Contracting Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
7f98638d-7fed-4e8a-81b1-a6056dbf8a01,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-12-02T07:32:00Z,2024-12-02T07:32:00Z,Arya Pipe & Profile Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
9b1025a3-89f7-4cf7-84a6-27f57cbef196,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-12-12T11:07:00Z,2024-12-12T11:07:00Z,Parsian Appliance Components Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
ada9ee55-434a-44ac-8fcc-a5cc99c1510c,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-12-10T08:52:00Z,2024-12-10T08:52:00Z,Sepehr Builders Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
077bbb90-090d-492f-a93b-3938d2cf9f61,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-12-15T10:53:00Z,2024-12-15T10:53:00Z,Saba Builders Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
bde896b8-b1bc-44f9-ad8d-afc0850122e2,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-12-12T10:45:00Z,2024-12-12T10:45:00Z,Javid Eskelet Felezi Ltd.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
eddb870a-e3c9-482b-ac91-1671f5bb6837,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-12-15T09:43:00Z,2024-12-15T09:43:00Z,Aban Contracting Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
f26b0d7d-2f09-422c-8472-7dff90140b7b,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-12-05T05:49:00Z,2024-12-05T05:49:00Z,Kavir Sabz Fabrication Works Ltd.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
0fe3bed5-2650-4e1a-af0a-ff9daf86e24e,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-12-05T04:55:00Z,2024-12-05T04:55:00Z,Helia Builders Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
f044e1b6-a4b0-4a65-ae81-a8a309811a96,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-11-27T10:32:00Z,2024-11-27T10:32:00Z,Mahan Golkhaneh Sazan Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
eaed87d9-0614-4005-b654-865eea7f7f6b,fc737d92-11ab-4d11-a4eb-8000ef40d162,3,3,2024-12-12T10:45:00Z,2024-12-12T10:45:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
573c1173-f4c8-4661-912f-c376b8a7417e,fc737d92-11ab-4d11-a4eb-8000ef40d162,3,3,2024-11-28T07:28:00Z,2024-11-28T07:28:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
09e676fe-2c32-4c95-9b99-b85aad9f8393,fc737d92-11ab-4d11-a4eb-8000ef40d162,2,3,2024-12-10T06:18:00Z,2024-12-10T06:18:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
d92d0883-9582-4e74-b50b-7a360e4a04d8,fc737d92-11ab-4d11-a4eb-8000ef40d162,2,3,2024-12-05T11:55:00Z,2024-12-05T11:55:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
9c91e8e5-4f30-4268-80ba-deb83572f0f5,fc737d92-11ab-4d11-a4eb-8000ef40d162,2,3,2024-11-21T09:08:00Z,2024-11-21T09:08:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
9960c169-6fb9-45cd-b504-3b12087d79a5,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-12-14T08:10:00Z,2024-12-14T08:10:00Z,Gilan Fabrication Works Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
e990b82e-29e1-450a-a4e0-401e79c272d8,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-11-18T06:00:00Z,2024-11-18T06:00:00Z,Fardis Profile Sazan Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
ba65ccc0-2eac-4f85-a1e4-7a6e1d5036a8,fc737d92-11ab-4d11-a4eb-8000ef40d162,3,3,2024-12-05T12:44:00Z,2024-12-05T12:44:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
3192385d-a628-4d8e-8d1d-9b6312ea2c7f,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-12-07T11:09:00Z,2024-12-07T11:09:00Z,Jahan Contracting Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
afae9588-c141-4a8b-bcd7-fc8eaf94fc34,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-11-27T09:29:00Z,2024-11-27T09:29:00Z,Jahan Auto Parts Mfg.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
bc14c1e5-9692-4f46-bb30-a3e2d161bc66,fc737d92-11ab-4d11-a4eb-8000ef40d162,2,3,2024-11-23T06:41:00Z,2024-11-23T06:41:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
1293d2d6-d6cd-4b2d-9aec-4feea29c03db,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-12-01T11:06:00Z,2024-12-01T11:06:00Z,Nikan Urban Infrastructure Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
93f73f1a-2855-4820-98a5-1177bd9a1954,fc737d92-11ab-4d11-a4eb-8000ef40d162,3,3,2024-11-23T05:47:00Z,2024-11-23T05:47:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
a617a28c-c87f-431e-a0bf-a85aeb7c4262,fc737d92-11ab-4d11-a4eb-8000ef40d162,3,3,2024-11-19T10:11:00Z,2024-11-19T10:11:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
00a0333e-1ccb-47cf-a58e-85589c01a7de,fc737d92-11ab-4d11-a4eb-8000ef40d162,3,3,2024-11-27T13:26:00Z,2024-11-27T13:26:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
065f39b5-396d-4717-9651-1a10d9a035a8,fc737d92-11ab-4d11-a4eb-8000ef40d162,2,3,2024-12-11T10:23:00Z,2024-12-11T10:23:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
2c5fc4e1-28dc-4e48-95c5-292c7afa7121,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-12-10T09:11:00Z,2024-12-10T09:11:00Z,Sepehr Golkhaneh Sazan Ltd.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
ddab1a73-0ac8-4ec9-aafb-b138eb6dce90,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-11-23T04:50:00Z,2024-11-23T04:50:00Z,Karun Steel Trading Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
bfa418d4-71c8-415b-b69a-e566a70192e2,fc737d92-11ab-4d11-a4eb-8000ef40d162,2,3,2024-11-23T10:35:00Z,2024-11-23T10:35:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
c787021c-743b-4f4f-ae8c-7b3d479c45a9,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-11-28T13:28:00Z,2024-11-28T13:28:00Z,Parsian Urban Infrastructure Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
9ed55243-493c-4253-90c8-501f0ddc303c,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-12-14T09:42:00Z,2024-12-14T09:42:00Z,Farazan Builders Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
bc3f1ed3-7db1-4272-92fb-86828f45dd4c,fc737d92-11ab-4d11-a4eb-8000ef40d162,2,3,2024-12-14T09:09:00Z,2024-12-14T09:09:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
71e54252-e39e-430c-8913-1c178a9e057a,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-12-01T11:02:00Z,2024-12-01T11:02:00Z,Tirdad Housing Development Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
8c2918d1-e402-405f-aaa0-b97dca0ea52e,fc737d92-11ab-4d11-a4eb-8000ef40d162,3,3,2024-12-12T05:55:00Z,2024-12-12T05:55:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
66756e5c-0fe8-4fff-a531-f1d5eefbf9a5,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-12-07T11:14:00Z,2024-12-07T11:14:00Z,Raman Sakhteman Co.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
4239433a-4a87-4802-a6cb-1d280d92736a,fc737d92-11ab-4d11-a4eb-8000ef40d162,2,3,2024-12-14T05:24:00Z,2024-12-14T05:24:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
5d9cddba-6b49-4c5e-b424-ecf36a7c2cfc,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-12-15T09:27:00Z,2024-12-15T09:27:00Z,Espadana Metals Supply Ltd.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
2329a529-52f4-4bbf-9460-004480d643f2,fc737d92-11ab-4d11-a4eb-8000ef40d162,4,3,2024-12-08T08:33:00Z,2024-12-08T08:33:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
7db6bca4-454f-4c51-a18b-c945bd9b5899,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-12-09T13:22:00Z,2024-12-09T13:22:00Z,Tina Iron & Steel Supply Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
915fcf53-d83a-4dd5-835d-34696889bfad,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-12-14T08:48:00Z,2024-12-14T08:48:00Z,Kimia Agri-Steel Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
57b75676-ffd3-4f32-910a-b4cbeab471de,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-12-09T05:41:00Z,2024-12-09T05:41:00Z,Negin Sazeh Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
039baa2c-42c8-44ee-894d-c226e7f8cdfa,fc737d92-11ab-4d11-a4eb-8000ef40d162,2,3,2024-11-23T12:43:00Z,2024-11-23T12:43:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
b26697ff-cf7a-495f-80ec-290b710760f7,fc737d92-11ab-4d11-a4eb-8000ef40d162,3,3,2024-11-25T06:13:00Z,2024-11-25T06:13:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
6aa49b3d-45c8-4af1-9b22-8a51b2f6900c,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-12-05T12:00:00Z,2024-12-05T12:00:00Z,Arman Golkhaneh Sazan Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
27350bfc-ebd8-4cfb-b418-4c807429a202,fc737d92-11ab-4d11-a4eb-8000ef40d162,2,3,2024-11-30T10:39:00Z,2024-11-30T10:39:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
661d5ca4-27b2-48ed-8e6a-a7768bb6a85b,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-11-23T07:59:00Z,2024-11-23T07:59:00Z,Vista Construction Ltd.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
a4d6b520-b51b-48c7-923a-3767b834a149,fc737d92-11ab-4d11-a4eb-8000ef40d162,2,3,2024-12-14T10:03:00Z,2024-12-14T10:03:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
1e994781-41d5-4311-a0ae-027dc181f88f,fc737d92-11ab-4d11-a4eb-8000ef40d162,2,3,2024-11-23T11:40:00Z,2024-11-23T11:40:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
57731b00-0055-46e9-86df-5dba700311ee,fc737d92-11ab-4d11-a4eb-8000ef40d162,2,3,2024-11-21T06:38:00Z,2024-11-21T06:38:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
1314847d-7e21-4972-9d9d-a5523224df74,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-11-16T08:24:00Z,2024-11-16T08:24:00Z,Rastin Housing Development Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
6c9b568f-f106-4b87-8415-08a2a53dc4e3,fc737d92-11ab-4d11-a4eb-8000ef40d162,3,3,2024-11-16T11:13:00Z,2024-11-16T11:13:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
ba87e001-631f-4d29-95ae-2b6b0884bc76,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-11-23T08:28:00Z,2024-11-23T08:28:00Z,Pishgam Sazeh Industries,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
83eb6cce-8af1-44e6-a5d7-2681b79cbc23,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-12-11T08:56:00Z,2024-12-11T08:56:00Z,Mehrgan Eskelet Felezi Ltd.,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
130367d1-3386-4699-8b7e-778402b50216,fc737d92-11ab-4d11-a4eb-8000ef40d162,1,3,2024-12-11T07:15:00Z,2024-12-11T07:15:00Z,Kian Metals Supply Group,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
a429d643-f6b4-4944-96de-5438b0a21dd3,fc737d92-11ab-4d11-a4eb-8000ef40d162,4,3,2024-11-28T09:57:00Z,2024-11-28T09:57:00Z,,451b4cf3-6123-4df7-b656-af7229d4beef,1,2
