leadid,subject,companyname,jobtitle,industrycode,address1_stateorprovince,leadsourcecode,campaignid,relatedobjectid,ahn_productgroup,ahn_estimatedtonnage,parentaccountid,ownerid,createdon,modifiedon,statecode,statuscode,qualifyingopportunityid
93995122-82e3-4aaf-ad8b-39a0cb877375,"Rebar, 45 t - Mehr Construction Co.",Mehr Construction Co.,Supply Chain Manager,100000000,Alborz,1,bab2b77d-fa74-4cc8-a43a-fb7ac40d4874,2b5496fe-8d24-472d-8e10-686f1a784b9a,100000000,45.0,,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-09-01T04:48:00Z,2025-09-06T10:11:00Z,2,7,
d2141053-121e-48e9-bc3a-4e30942d1b01,"Beams & Sections, 15 t - Pouya Omran Ltd.",Pouya Omran Ltd.,Procurement Lead,100000000,Tehran,1,bab2b77d-fa74-4cc8-a43a-fb7ac40d4874,5e01d99e-9a22-4fd3-9d3b-f365856479fc,100000001,10.0,,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-08-30T06:39:00Z,2025-09-03T10:45:00Z,2,4,
01c00a3e-589f-4072-8e99-6979b84c570d,"Rebar, 50 t - Sabalan Abadgaran Group",Sabalan Abadgaran Group,Managing Director,100000000,Khorasan Razavi,1,bab2b77d-fa74-4cc8-a43a-fb7ac40d4874,77b34648-b505-46a1-8ffd-78e13fdbb81f,100000000,60.0,,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-08-23T11:37:00Z,2025-08-25T12:04:00Z,2,5,
5ab91fbd-b052-4f0f-a8d1-87a3354a922f,"Hot-Rolled Sheet, 15 t - Arman Pipe & Profile Industries",Arman Pipe & Profile Industries,Supply Chain Manager,100000002,Khuzestan,1,bab2b77d-fa74-4cc8-a43a-fb7ac40d4874,69d9345e-94f3-441a-98a4-fb514b4d1abd,100000002,10.0,,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-08-16T08:50:00Z,2025-08-23T13:22:00Z,2,4,
3afb00f9-ac2a-4ede-9b75-0a7657b643c6,"Beams & Sections, 20 t - Pardis Steel Merchants Ltd.",Pardis Steel Merchants Ltd.,Procurement Lead,100000004,Tehran,1,bab2b77d-fa74-4cc8-a43a-fb7ac40d4874,4f01e194-7f75-46f9-a925-033898be139e,100000001,25.0,,5304317f-af42-412f-b838-b3268e944239,2025-08-28T08:42:00Z,2025-08-31T07:03:00Z,2,5,
376b3045-2c28-4fde-adad-91d6d3789ce5,"Rebar, 45 t - Gilan Construction Ltd.",Gilan Construction Ltd.,Purchasing Manager,100000000,Tehran,8,5fdcabbf-6b9c-471c-b6ba-745ba55871e3,f4b2333d-e22e-48d5-b2df-7267b59946e2,100000000,40.0,df8a40cb-cade-4081-a308-244810292c12,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-08-18T05:57:00Z,2025-08-20T12:31:00Z,1,3,cd10a024-f990-4104-b446-52663b2ba5dc
a1e0c35e-cae3-4071-a43b-46b47213d4a3,"Beams & Sections, 25 t - Kimia-Karun Fabrication Works",Kimia-Karun Fabrication Works,Purchasing Manager,100000001,Isfahan,8,5fdcabbf-6b9c-471c-b6ba-745ba55871e3,886ffdb2-7878-4136-8cd6-d040a2688532,100000001,15.0,,9132b63e-f162-47e4-a9c3-49e03602f8ac,2025-08-26T07:28:00Z,2025-08-30T08:28:00Z,2,6,
20dc25c9-aa2c-44ac-b5a9-f2b302c02fbc,"Galvanized Sheet, 25 t - Taban Golkhaneh Sazan Co.",Taban Golkhaneh Sazan Co.,Procurement Lead,100000006,Mazandaran,8,5fdcabbf-6b9c-471c-b6ba-745ba55871e3,daa21fe9-ea2d-42cb-9ca4-1a1f7a6e69fa,100000004,25.0,7ede0a0a-aa0f-4335-8fb7-1ca6a4ec1371,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-08-16T09:36:00Z,2025-08-18T12:35:00Z,1,3,458d5042-4961-4a59-954a-f5d7d79b71a5
f5c55f84-557e-4697-9dcb-885056130c51,"Wire Rod, 30 t - Negin Foolad Trading Ltd.",Negin Foolad Trading Ltd.,Project Manager,100000004,Khuzestan,8,5fdcabbf-6b9c-471c-b6ba-745ba55871e3,3c027c08-1f38-4fb0-b303-dccc1c4b5f94,100000006,25.0,,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-08-21T08:45:00Z,2025-08-23T04:38:00Z,2,5,
2590d4fb-ff9e-4f08-b9cc-2915c284d2f5,"Hot-Rolled Sheet, 175 t - Navid Profile Sazan Co.",Navid Profile Sazan Co.,Purchasing Manager,100000002,Khorasan Razavi,8,5fdcabbf-6b9c-471c-b6ba-745ba55871e3,78ec798b-b883-4e4e-8c1d-7fd52216a46c,100000002,110.0,,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-08-14T09:16:00Z,2025-08-20T12:53:00Z,2,4,
8dc0fa92-b71e-46ef-bf2f-681e8de7a12d,"Hot-Rolled Sheet, 260 t - Pishgam Tube Mills Ltd.",Pishgam Tube Mills Ltd.,Managing Director,100000002,Khuzestan,8,5fdcabbf-6b9c-471c-b6ba-745ba55871e3,95018a74-f0e1-4ea0-8f2e-6ee0c22d5a6e,100000002,300.0,6c8de840-ed30-4556-a2a5-3193a6a1cc2b,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-09-06T12:23:00Z,2025-09-10T10:20:00Z,2,4,
7afa610c-8006-4f89-b7bd-a64d1045f87d,"Cold-Rolled Sheet, 35 t - Ava Tube Mills Ltd.",Ava Tube Mills Ltd.,Managing Director,100000002,Isfahan,8,5fdcabbf-6b9c-471c-b6ba-745ba55871e3,dd61730b-5efe-432c-aaf6-8f57701dc761,100000003,40.0,,9132b63e-f162-47e4-a9c3-49e03602f8ac,2025-08-27T10:14:00Z,2025-08-30T13:29:00Z,2,4,
5771f4cf-51af-4035-80be-e2989640f569,"Hot-Rolled Sheet, 60 t - Pardis Profile Works Ltd.",Pardis Profile Works Ltd.,Procurement Lead,100000002,Isfahan,8,5fdcabbf-6b9c-471c-b6ba-745ba55871e3,1dedc0fb-5c7a-4f00-8660-8cf509f114d3,100000002,65.0,,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2025-09-02T04:52:00Z,2025-09-06T09:59:00Z,2,4,
47d2151e-392d-4cda-b964-9f94d40b6abc,"Beams & Sections, 150 t - Orang Contracting Ltd.",Orang Contracting Ltd.,Site Engineer,100000000,Hormozgan,8,5fdcabbf-6b9c-471c-b6ba-745ba55871e3,74cc7889-ca55-4921-bc8e-2ed7a52bdb1c,100000001,120.0,6719f379-a846-49fe-9428-3c61f97790b2,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-09-07T05:10:00Z,2025-09-13T06:13:00Z,1,3,cb38a2f4-52a6-447a-8a9e-9e6f33630786
23e4beaf-b865-49d5-a42c-14aca9638663,"Cold-Rolled Sheet, 50 t - Iranmehr Press Works Industries",Iranmehr Press Works Industries,Purchasing Manager,100000003,Tehran,8,5fdcabbf-6b9c-471c-b6ba-745ba55871e3,3d097c1f-5346-49f5-a337-22ff8a11bab8,100000003,50.0,,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-08-25T09:09:00Z,2025-08-30T08:48:00Z,2,4,
2ec571f4-9562-4b92-bc4c-3c4ec467b3df,"Beams & Sections, 30 t - Fardis Abadgaran Industries",Fardis Abadgaran Industries,Project Manager,100000000,Tehran,8,5fdcabbf-6b9c-471c-b6ba-745ba55871e3,30f35dc3-99d7-4738-8e40-2804d3c5eaa4,100000001,35.0,,5304317f-af42-412f-b838-b3268e944239,2025-08-16T12:49:00Z,2025-08-19T09:07:00Z,2,5,
74c217b6-e57a-42cf-aba4-5a3ad8f1d3b3,"Cold-Rolled Sheet, 10 t - Pardis Press Works Co.",Pardis Press Works Co.,Procurement Lead,100000003,Khuzestan,8,5fdcabbf-6b9c-471c-b6ba-745ba55871e3,50632ef1-843d-4a3b-ba57-e6fe691ba646,100000003,10.0,,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-08-27T12:47:00Z,2025-09-06T05:59:00Z,2,6,
d9738a63-c262-4e44-afdd-42c0484c6265,"Hot-Rolled Sheet, 20 t - Tarava-Orang Eskelet Felezi",Tarava-Orang Eskelet Felezi,Project Manager,100000001,Khuzestan,8,5fdcabbf-6b9c-471c-b6ba-745ba55871e3,4458ce41-51d1-4edf-ac7c-2bca38135dad,100000002,20.0,97ee66ea-b54d-43d4-8422-5042eb1be442,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-08-21T11:53:00Z,2025-08-28T04:40:00Z,1,3,fd40504c-2c5d-4a22-a062-e7f485041e4e
2a2c8f9d-e071-4f7a-ad58-4d65967b35b8,"Rebar, 20 t - Arvand Sakhteman Group",Arvand Sakhteman Group,Purchasing Manager,100000000,Khorasan Razavi,8,5fdcabbf-6b9c-471c-b6ba-745ba55871e3,cd7038f4-f8d8-42ef-89bd-6c7b868fe763,100000000,20.0,06822e13-6007-47be-b2b1-068ad58b5423,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-08-18T10:05:00Z,2025-08-23T13:16:00Z,2,6,
f18ed53e-e47b-4030-83ff-f16cb15ea752,"Beams & Sections, 155 t - Atlas-Pouya Construction",Atlas-Pouya Construction,Site Engineer,100000000,Khorasan Razavi,8,5fdcabbf-6b9c-471c-b6ba-745ba55871e3,89940521-7de5-40e2-ab2d-baaa5df7b5eb,100000001,170.0,,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-08-20T08:15:00Z,2025-08-23T10:00:00Z,2,5,
ce21e01c-1d6f-4a80-9508-b722785329a9,"Rebar, 195 t - Rastin Steel Depot Group",Rastin Steel Depot Group,Supply Chain Manager,100000004,Khorasan Razavi,8,5fdcabbf-6b9c-471c-b6ba-745ba55871e3,6a17f569-8c71-47ce-901d-8dc2423e2c4c,100000000,140.0,,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-08-16T07:52:00Z,2025-08-23T04:52:00Z,2,6,
d7114818-4ed6-4164-a275-64fe3e88bcb6,"Hot-Rolled Sheet, 235 t - Rayan Ahan Forooshi Industries",Rayan Ahan Forooshi Industries,Purchasing Manager,100000004,East Azerbaijan,8,5fdcabbf-6b9c-471c-b6ba-745ba55871e3,76ad3bb6-0776-4242-8135-2b00c92c2bcb,100000002,225.0,e809f6e6-7f16-449a-9a6c-8efc46bbed34,beb79919-3f22-4af8-a3be-d01d43cf2fde,2025-08-11T12:31:00Z,2025-08-14T05:30:00Z,2,5,
76cb28e1-cd84-4c95-99e1-be61fb8c799f,"Beams & Sections, 120 t - Espadana-Golestan Builders",Espadana-Golestan Builders,Supply Chain Manager,100000000,Tehran,8,5fdcabbf-6b9c-471c-b6ba-745ba55871e3,836fe96e-3a42-49a1-b5e3-bde9cc4ff1cd,100000001,110.0,,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-08-11T09:22:00Z,2025-08-18T08:51:00Z,2,4,
c8340ef7-f7ae-4bd3-8b40-2706d0012dde,"Galvanized Sheet, 10 t - Sepehr Appliance Components Co.",Sepehr Appliance Components Co.,Purchasing Manager,100000003,Tehran,8,5fdcabbf-6b9c-471c-b6ba-745ba55871e3,f8f614ad-0740-4cda-8bc7-d6aa781021a1,100000004,10.0,43d643ed-236e-4832-a7f6-a2ac5b0c4170,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-08-26T12:10:00Z,2025-09-01T07:01:00Z,2,6,
c3b2d4cf-ab06-4e7b-900b-25b9af77a587,"Rebar, 130 t - Yekta Ahan Forooshi Co.",Yekta Ahan Forooshi Co.,Managing Director,100000004,Tehran,8,5fdcabbf-6b9c-471c-b6ba-745ba55871e3,f69c2ed6-1bd1-46a5-a8cb-a1dfd51ffbfe,100000000,140.0,4165964c-0b21-4308-86dc-4e34a9dcfe52,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-08-23T11:49:00Z,2025-08-27T07:28:00Z,2,6,
15d4542a-b3a7-4fe1-8ac7-78cf69c01379,"Hot-Rolled Sheet, 55 t - Kaspian Ahan Bazar Co.",Kaspian Ahan Bazar Co.,Purchasing Manager,100000004,Fars,8,5fdcabbf-6b9c-471c-b6ba-745ba55871e3,24446c8d-bc0c-425c-8527-8bc74fa3230b,100000002,25.0,98e52499-218c-4e1c-9e37-4f7ac42cbc39,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-09-01T12:44:00Z,2025-09-08T04:33:00Z,1,3,cd2c99c2-f13b-48cf-b041-f2ae73297767
a51432f8-e03a-4a06-9550-7cf0a0eab37e,"Rebar, 175 t - Helia-Arvand Builders",Helia-Arvand Builders,Site Engineer,100000000,Alborz,8,5fdcabbf-6b9c-471c-b6ba-745ba55871e3,eed5da65-bc9f-4e93-ab6f-0a98f2f2117b,100000000,200.0,,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-08-19T10:32:00Z,2025-08-23T08:22:00Z,2,4,
425e03bc-5c57-4283-b639-be00ceec6f6d,"Rebar, 125 t - Kaspian-Kimia Sakhteman",Kaspian-Kimia Sakhteman,Managing Director,100000000,Khuzestan,8,5fdcabbf-6b9c-471c-b6ba-745ba55871e3,7378fccb-d23f-4b12-a165-4f53e4486bc1,100000000,85.0,792e3062-b383-4ee1-b428-941d47cec420,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-09-07T12:38:00Z,2025-09-13T11:14:00Z,1,3,ab51703e-0433-440a-ac70-007d0778cbaf
cb58cbef-43b9-4c43-a3f9-02bc90c432df,"Pipes & Profiles, 160 t - Negin Steel Merchants Group",Negin Steel Merchants Group,Purchasing Manager,100000004,Mazandaran,8,5fdcabbf-6b9c-471c-b6ba-745ba55871e3,46024eec-e8e5-4eba-8752-a7b94907bb41,100000005,170.0,,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-08-12T06:33:00Z,2025-08-14T09:47:00Z,2,4,
f5d50ba8-203b-4f17-af34-33138bdcb8d9,"Rebar, 140 t - Atlas Ahan Bazar Group",Atlas Ahan Bazar Group,Supply Chain Manager,100000004,Hormozgan,8,5fdcabbf-6b9c-471c-b6ba-745ba55871e3,4c32e1a1-63e2-4bd0-a2be-550fec869343,100000000,100.0,,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-08-16T10:53:00Z,2025-08-18T10:03:00Z,2,5,
e2cdd04c-05aa-4be7-9f0c-6e1323c44489,"Hot-Rolled Sheet, 120 t - Arman Loleh Sazi Co.",Arman Loleh Sazi Co.,Site Engineer,100000002,Isfahan,8,5fdcabbf-6b9c-471c-b6ba-745ba55871e3,19c5e478-9533-422d-854c-71d8613d22c9,100000002,130.0,,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2025-09-08T09:48:00Z,2025-09-15T09:49:00Z,2,4,
0b2459e5-6f60-48c3-9a61-a1c832b7b24f,"Rebar, 70 t - Farnam Construction Ltd.",Farnam Construction Ltd.,Supply Chain Manager,100000000,Khuzestan,8,5fdcabbf-6b9c-471c-b6ba-745ba55871e3,bb2bec75-5aae-4bd7-ba4e-acb9cf50c4ca,100000000,85.0,,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-08-09T08:13:00Z,2025-08-10T11:54:00Z,2,4,
f025bd70-ab1e-46b7-9c4e-3ef222d5df3d,"Galvanized Sheet, 50 t - Atlas Appliance Components Ltd.",Atlas Appliance Components Ltd.,Supply Chain Manager,100000003,Khuzestan,8,5fdcabbf-6b9c-471c-b6ba-745ba55871e3,f3c352f7-65aa-44ea-a4b0-e0ba904c6eaa,100000004,45.0,2bd3cdcd-2779-4685-94a5-3fdef10d27c8,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-08-20T04:34:00Z,2025-08-25T06:05:00Z,1,3,12eb426c-fb15-4056-9c61-23a7c3b64f94
ac8a6219-3f1c-47f2-8c11-d23b95a10399,"Rebar, 40 t - Varna-Taban Abadgaran",Varna-Taban Abadgaran,Managing Director,100000000,Khuzestan,8,5fdcabbf-6b9c-471c-b6ba-745ba55871e3,c6e896dd-b14a-42de-ba80-e7d1ae2e8774,100000000,35.0,,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-08-26T04:48:00Z,2025-08-30T11:18:00Z,2,4,
af88a9b2-27c1-4ab7-9b84-4e6392bdb60a,"Galvanized Sheet, 65 t - Elham Press Works Group",Elham Press Works Group,Project Manager,100000003,Tehran,8,5fdcabbf-6b9c-471c-b6ba-745ba55871e3,8e8b26f7-75bd-4b24-a790-e780f015b096,100000004,55.0,,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-08-24T12:25:00Z,2025-08-26T08:01:00Z,2,4,
8772066c-1b41-44c0-bab6-8460707fb8c6,"Cold-Rolled Sheet, 30 t - Saba Appliance Components Co.",Saba Appliance Components Co.,Supply Chain Manager,100000003,Khuzestan,8,5fdcabbf-6b9c-471c-b6ba-745ba55871e3,24cb524d-cd0f-4825-a8a3-acf0dcf886a2,100000003,30.0,99860656-3699-46ab-a951-9a0f060f22eb,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-08-16T07:33:00Z,2025-08-20T11:57:00Z,1,3,9a3d2895-cf80-412e-9b30-0fb139f6af79
2b71fe06-5b44-4dac-9671-0d4f56a89706,"Hot-Rolled Sheet, 60 t - Pouya Loleh Sazi Co.",Pouya Loleh Sazi Co.,Project Manager,100000002,Isfahan,8,5fdcabbf-6b9c-471c-b6ba-745ba55871e3,a2ed22e3-adde-459d-8abd-78b0a65c87d4,100000002,55.0,,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2025-09-08T06:48:00Z,2025-09-13T08:04:00Z,2,4,
8520a938-70c2-4fe8-b727-d5942218fd32,"Cold-Rolled Sheet, 10 t - Fardis Press Works Ltd.",Fardis Press Works Ltd.,Project Manager,100000003,Tehran,8,5fdcabbf-6b9c-471c-b6ba-745ba55871e3,c99c04f2-bb3d-4dcf-b18a-f0c174f146e6,100000003,10.0,2fe63cc8-9416-4854-bf05-c5ccc50d751e,5304317f-af42-412f-b838-b3268e944239,2025-08-13T06:29:00Z,2025-08-16T11:47:00Z,1,3,54352af4-648f-493a-af56-2d4abbe68747
2350ea52-030d-4820-8a83-31081ea43f09,"Hot-Rolled Sheet, 205 t - Aban Profile Sazan Group",Aban Profile Sazan Group,Project Manager,100000002,Tehran,8,5fdcabbf-6b9c-471c-b6ba-745ba55871e3,583f1568-f561-4c4c-932a-cc65146e8acf,100000002,165.0,,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-09-08T12:49:00Z,2025-09-13T13:07:00Z,2,5,
d460c55e-d999-42eb-b304-cf71779212ee,"Cold-Rolled Sheet, 75 t - Sepehr Press Works Industries",Sepehr Press Works Industries,Purchasing Manager,100000003,Tehran,8,5fdcabbf-6b9c-471c-b6ba-745ba55871e3,3ba1e0f0-d75f-46ef-b5a7-da659f690e9c,100000003,115.0,,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-09-02T08:19:00Z,2025-09-06T10:18:00Z,2,5,
4fb40956-bdf8-4f0a-95ec-2c71f0fbc188,"Rebar, 35 t - Kaspian Abadgaran Industries",Kaspian Abadgaran Industries,Project Manager,100000000,Hormozgan,8,5fdcabbf-6b9c-471c-b6ba-745ba55871e3,4670b204-f24e-4ff8-a39b-4a17315960cb,100000000,25.0,,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-08-10T04:49:00Z,2025-08-13T05:41:00Z,2,6,
a38f06a6-9b46-4586-9f84-ae3fff68307f,"Rebar, 85 t - Ofogh Sakhteman Group",Ofogh Sakhteman Group,Project Manager,100000000,Mazandaran,8,5fdcabbf-6b9c-471c-b6ba-745ba55871e3,e99640f8-ab7a-4deb-b430-ba0db0b964ac,100000000,125.0,,5304317f-af42-412f-b838-b3268e944239,2025-08-12T08:16:00Z,2025-08-17T07:00:00Z,2,4,
76ed51d8-b8b9-4baf-841e-c2cc9fb3cbf4,"Pipes & Profiles, 15 t - Varna Golkhaneh Sazan Group",Varna Golkhaneh Sazan Group,Purchasing Manager,100000006,Tehran,8,5fdcabbf-6b9c-471c-b6ba-745ba55871e3,e4c7902d-c79e-4033-a82c-c2979ee4f965,100000005,15.0,,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-09-06T07:37:00Z,2025-09-10T05:57:00Z,2,4,
32552d1e-2ad7-41f7-b29c-844e0790fd2a,"Pipes & Profiles, 15 t - Sabalan Golkhaneh Sazan Ltd.",Sabalan Golkhaneh Sazan Ltd.,Site Engineer,100000006,Tehran,8,5fdcabbf-6b9c-471c-b6ba-745ba55871e3,9efd76be-ca20-4861-b20a-f6005c5bf9bf,100000005,15.0,,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-08-26T05:17:00Z,2025-08-28T08:41:00Z,2,4,
7e5e33b2-6c56-41fd-8bd7-ab16a011eba5,"Rebar, 70 t - Arvand Iron & Steel Supply Group",Arvand Iron & Steel Supply Group,Purchasing Manager,100000004,Tehran,8,5fdcabbf-6b9c-471c-b6ba-745ba55871e3,83637de0-7196-41a5-8c0d-640b0626176b,100000000,45.0,56ba4154-9673-4276-8140-3584fdab152c,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-08-23T07:44:00Z,2025-08-27T12:27:00Z,1,3,d160cf42-4f03-4adf-a846-875e45f363f4
62d539b7-e072-45cb-bcab-a2621b25ccdf,"Rebar, 70 t - Ofogh-Mahan Contracting",Ofogh-Mahan Contracting,Supply Chain Manager,100000000,Isfahan,1,72d35458-61ea-4f30-a42e-707afe2bd987,256fc29b-66bf-4d6f-a81b-3197425e3ac3,100000000,45.0,,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2025-11-20T11:38:00Z,2025-11-22T11:54:00Z,2,6,
3ef2a267-f9bc-406e-a903-ddd7d2372033,"Rebar, 25 t - Kimia-Karun Sakhteman",Kimia-Karun Sakhteman,Site Engineer,100000000,East Azerbaijan,1,72d35458-61ea-4f30-a42e-707afe2bd987,12bb954f-44c7-4929-a8f8-72c5e6e1396c,100000000,20.0,,beb79919-3f22-4af8-a3be-d01d43cf2fde,2025-11-19T09:37:00Z,2025-11-22T06:47:00Z,2,6,
f71c82b7-d0fd-4ecc-b0f1-df49cd7dd230,"Rebar, 85 t - Laleh Contracting Group",Laleh Contracting Group,Procurement Lead,100000000,Khorasan Razavi,1,72d35458-61ea-4f30-a42e-707afe2bd987,b85a42ae-dda1-42ed-b19d-6df5dbeefce0,100000000,90.0,c6a07656-c5c9-4b91-bf6e-f9ed7e4ce29f,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-11-30T13:23:00Z,2025-12-08T07:13:00Z,2,6,
785a2c89-8025-4913-80cc-06cd9ab77887,"Hot-Rolled Sheet, 60 t - Kavir Sabz Pipe Works Group",Kavir Sabz Pipe Works Group,Purchasing Manager,100000002,Mazandaran,1,72d35458-61ea-4f30-a42e-707afe2bd987,bbe8494d-b9cd-41d3-9bdc-1710402d631b,100000002,55.0,93849550-3803-453a-b6b8-c9383477e35b,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-12-08T13:19:00Z,2025-12-10T08:49:00Z,1,3,61c7b381-7d7a-4cc6-b594-315afd021f6f
8c4d6a49-6aed-475b-90ce-7c734bf496e6,"Beams & Sections, 45 t - Arvand-Iranmehr Omran",Arvand-Iranmehr Omran,Project Manager,100000000,Isfahan,1,72d35458-61ea-4f30-a42e-707afe2bd987,01cf194a-63fd-4f89-a13f-31b4b21b5c85,100000001,50.0,66e0e965-1946-4804-a456-61c215a308fc,9132b63e-f162-47e4-a9c3-49e03602f8ac,2025-12-08T10:38:00Z,2025-12-13T07:03:00Z,1,3,e7c81a53-0b92-436a-b1b7-606a8a68746b
898b98d8-9f8a-4e11-92be-f5f6499ac9ab,"Cold-Rolled Sheet, 15 t - Kian Appliance Components Co.",Kian Appliance Components Co.,Site Engineer,100000003,Fars,1,72d35458-61ea-4f30-a42e-707afe2bd987,0fe0be39-5d1f-4a11-bdb2-ed191213792e,100000003,15.0,,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-11-26T13:22:00Z,2025-11-30T12:45:00Z,2,6,
3f46a53b-41c7-4671-9674-d306dde167ad,"Galvanized Sheet, 10 t - Chakad Greenhouse Structures Co.",Chakad Greenhouse Structures Co.,Managing Director,100000006,Tehran,1,72d35458-61ea-4f30-a42e-707afe2bd987,ccd36138-2987-4708-bee9-bb3809948df1,100000004,15.0,,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-12-01T11:45:00Z,2025-12-04T08:33:00Z,2,7,
143807de-e597-48c0-8512-ce3ad21fc6d0,"Beams & Sections, 55 t - Iman Foolad Trading Co.",Iman Foolad Trading Co.,Procurement Lead,100000004,Khuzestan,1,72d35458-61ea-4f30-a42e-707afe2bd987,3de78d0e-3d33-439e-a5d3-49efd21d66d9,100000001,75.0,40685469-5a88-43ed-a686-1921057de4d0,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2025-11-24T04:50:00Z,2025-11-26T07:19:00Z,1,3,32e9550e-2afc-4dbb-9ca5-b92de584c24c
9a4e4d76-ef2c-4b0d-acb0-80bddc5797c9,"Hot-Rolled Sheet, 45 t - Nima-Nikan Sazeh",Nima-Nikan Sazeh,Project Manager,100000000,Isfahan,1,72d35458-61ea-4f30-a42e-707afe2bd987,43844449-2100-4f8f-aea2-5d4ebc26e10d,100000002,40.0,e2a4ae18-cd3c-460f-a4b1-8f8b3228381d,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2025-11-30T12:03:00Z,2025-12-02T07:21:00Z,1,3,e9cc6f00-a2df-4368-a858-acc083ee69ba
1fcb92b0-20ec-440a-aa44-735919d1e957,"Hot-Rolled Sheet, 5 t - Tous Abadgaran Group",Tous Abadgaran Group,Site Engineer,100000000,Isfahan,1,72d35458-61ea-4f30-a42e-707afe2bd987,28aa184c-7446-49ea-a910-8c01f481ecd3,100000002,5.0,,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2025-11-23T05:30:00Z,2025-11-29T10:28:00Z,2,4,
7ce456bb-0c9c-49e4-98b5-dfedf2b47627,"Rebar, 15 t - Orang Sazeh Industries",Orang Sazeh Industries,Project Manager,100000000,Khorasan Razavi,1,72d35458-61ea-4f30-a42e-707afe2bd987,c0c62677-308b-4be9-8c2a-a66f877aef52,100000000,20.0,,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-12-06T05:53:00Z,2025-12-11T05:59:00Z,2,4,
c9a8fd7e-ed89-413e-8d62-375a0100364b,"Rebar, 35 t - Gohar-Tarava Sakhteman",Gohar-Tarava Sakhteman,Project Manager,100000000,Fars,1,72d35458-61ea-4f30-a42e-707afe2bd987,45139034-43d6-4c35-a3c4-49e10641edd0,100000000,40.0,,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-11-27T07:37:00Z,2025-12-02T04:33:00Z,2,6,
38fb3a54-daa0-45ad-949c-131c4132ed9d,"Pipes & Profiles, 75 t - Fardis Metal Center Ltd.",Fardis Metal Center Ltd.,Supply Chain Manager,100000004,Mazandaran,1,72d35458-61ea-4f30-a42e-707afe2bd987,e27bd8c7-352b-4091-9925-1284a4446030,100000005,115.0,,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-11-19T08:41:00Z,2025-11-22T07:40:00Z,2,4,
f2ed677c-1668-42f3-ab8a-be03aaff43d0,"Rebar, 65 t - Hoda Steel Trading Co.",Hoda Steel Trading Co.,Project Manager,100000004,Tehran,1,72d35458-61ea-4f30-a42e-707afe2bd987,7642faa5-50a7-4813-9cd5-6c6dc99a68bc,100000000,45.0,,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-11-27T10:15:00Z,2025-11-29T11:15:00Z,2,4,
