quoteid,quotenumber,revisionnumber,opportunityid,customerid,customeridtype,ownerid,createdon,effectivefrom,effectiveto,discountpercentage,totalamount,statecode,statuscode,transactioncurrencyid
77f09cff-5690-4e61-914c-9d9b3c762c88,QUO-004083,0,d36cd7fa-6336-4466-9def-bf221c2cf230,8412a335-d88c-456d-b61e-5fdb1a435206,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-06-26T14:58:12Z,2025-06-26,2025-06-29,2.06,20757300000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
1658568a-6bd1-4c45-86ec-4c32763bf188,QUO-004084,1,d36cd7fa-6336-4466-9def-bf221c2cf230,8412a335-d88c-456d-b61e-5fdb1a435206,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-07-04T21:07:20Z,2025-07-05,2025-07-08,2.26,19841000000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
60563a48-be2f-4e0a-a9ad-767be14d0c78,QUO-004085,0,c8f3f7d8-0ce0-486e-b4fa-688c1960e2c9,8412a335-d88c-456d-b61e-5fdb1a435206,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-07-03T10:24:42Z,2025-07-03,2025-07-06,2.64,13117500000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
7fd6c568-deda-4af6-986f-a5a29de688e6,QUO-004086,1,c8f3f7d8-0ce0-486e-b4fa-688c1960e2c9,8412a335-d88c-456d-b61e-5fdb1a435206,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-07-07T13:01:17Z,2025-07-07,2025-07-10,2.84,13090500000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
ab3e42a3-e149-4f41-8fa9-93aecb738365,QUO-004087,2,c8f3f7d8-0ce0-486e-b4fa-688c1960e2c9,8412a335-d88c-456d-b61e-5fdb1a435206,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-07-12T08:23:21Z,2025-07-12,2025-07-15,3.04,13063600000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
50e234fc-dd87-4b34-a1d4-e2b5180fbf2f,QUO-004088,0,f8968107-d1c6-40a8-a56a-a8be74ec4476,8412a335-d88c-456d-b61e-5fdb1a435206,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-09-25T13:32:53Z,2025-09-25,2025-09-28,0.62,34011400000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
686079e6-0ba5-4021-a2c2-50c070ec47fd,QUO-004089,1,f8968107-d1c6-40a8-a56a-a8be74ec4476,8412a335-d88c-456d-b61e-5fdb1a435206,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-10-04T07:51:32Z,2025-10-04,2025-10-07,0.82,34444400000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
680800a2-a492-4da5-9f8e-c2d58fed71cf,QUO-004090,0,2db5b1f4-0321-4c70-b28b-d13c494c8758,1578d709-48f9-43d0-9fea-e1e0d9e604b3,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2024-10-06T14:07:37Z,2024-10-06,2024-10-09,3.21,22335200000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
62365b01-3be9-4ef5-aa38-56a72f1cad2f,QUO-004091,1,2db5b1f4-0321-4c70-b28b-d13c494c8758,1578d709-48f9-43d0-9fea-e1e0d9e604b3,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2024-10-12T01:17:59Z,2024-10-12,2024-10-15,3.41,22289000000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a3b46c64-c5d7-4be4-b844-ba608b525c7f,QUO-004092,0,84b22ce7-29e5-4fe5-9646-29c14cfdb7ad,1578d709-48f9-43d0-9fea-e1e0d9e604b3,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-02-22T09:18:59Z,2025-02-22,2025-02-25,1.51,22740400000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
7883d8e2-94fd-4bba-b449-16ab89e91277,QUO-004093,0,58323d3c-5ce4-4498-b10e-3a42e14fc4a8,1578d709-48f9-43d0-9fea-e1e0d9e604b3,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-04-21T00:51:32Z,2025-04-21,2025-04-24,0.93,45234900000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
375d02fe-86c1-4f97-9f52-434780f6638e,QUO-004094,0,2e32427e-7c81-42a5-b5c0-090950da32a7,1578d709-48f9-43d0-9fea-e1e0d9e604b3,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-11-22T08:53:36Z,2025-11-22,2025-11-25,1.74,12655700000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
12e68185-aac2-4f23-bd4d-3c54917a4a1f,QUO-004095,1,2e32427e-7c81-42a5-b5c0-090950da32a7,1578d709-48f9-43d0-9fea-e1e0d9e604b3,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-11-26T22:58:56Z,2025-11-27,2025-11-30,1.94,12630000000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
3a67d038-8a87-4bec-b0dd-7682328ad443,QUO-004096,0,7e328c6e-0040-4279-a0fe-932d862d9086,1578d709-48f9-43d0-9fea-e1e0d9e604b3,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2026-05-26T19:16:01Z,2026-05-26,2026-05-29,2.6,14212200000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
b543d9c6-de7b-424a-b1d2-a933e64cd3ba,QUO-004097,1,7e328c6e-0040-4279-a0fe-932d862d9086,1578d709-48f9-43d0-9fea-e1e0d9e604b3,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2026-06-01T16:34:09Z,2026-06-01,2026-06-04,2.8,14543600000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
473a8102-93f6-400e-9a0d-38175ea9f601,QUO-004098,0,a23edda2-9d67-4925-b99c-9b160416dec9,73069588-45d5-468d-a90a-3abbc35b9fea,account,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2024-08-19T18:59:58Z,2024-08-19,2024-08-22,4.97,30832000000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
6cc537b6-1967-49b4-b228-733f2e358597,QUO-004099,0,a5b8dbf2-e3b6-4f92-b435-d8fc6eb97426,73069588-45d5-468d-a90a-3abbc35b9fea,account,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2024-09-18T00:22:27Z,2024-09-18,2024-09-21,4.49,26905800000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
6e00df34-ade1-4482-9002-ed3f2b9010a6,QUO-004100,1,a5b8dbf2-e3b6-4f92-b435-d8fc6eb97426,73069588-45d5-468d-a90a-3abbc35b9fea,account,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2024-09-24T19:14:07Z,2024-09-24,2024-09-27,4.69,26849500000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
bbebbcc2-dff3-48c4-ae88-bd3be7142bd3,QUO-004101,0,80ff90a9-2546-4d9e-a65a-4dc6e58b4381,73069588-45d5-468d-a90a-3abbc35b9fea,account,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2024-10-17T09:43:03Z,2024-10-17,2024-10-20,3.2,15349900000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
1464f9d9-b550-430f-a525-c22341a535a1,QUO-004102,1,80ff90a9-2546-4d9e-a65a-4dc6e58b4381,73069588-45d5-468d-a90a-3abbc35b9fea,account,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2024-10-24T02:06:41Z,2024-10-24,2024-10-27,3.4,15318100000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
eca13a2a-3ea3-4ff7-ada5-b9e65b09c2a0,QUO-004103,0,bccabc98-c975-4d44-a3cf-dbeb1ee75f03,d4bf7a4b-25b8-442f-836b-15c7e7c225da,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2024-07-04T13:31:00Z,2024-07-04,2024-07-07,2.67,9629800000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a8b1a49f-0248-4d86-9ed3-5551c14280ed,QUO-004104,1,bccabc98-c975-4d44-a3cf-dbeb1ee75f03,d4bf7a4b-25b8-442f-836b-15c7e7c225da,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2024-07-11T13:51:48Z,2024-07-11,2024-07-14,2.87,9610100000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
4b4aadc1-1e5f-4e04-8dbc-00ffb3c177e4,QUO-004105,0,383f6e1f-e315-41d2-bea7-e6dc44e1d621,d4bf7a4b-25b8-442f-836b-15c7e7c225da,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2024-08-03T14:44:30Z,2024-08-03,2024-08-06,0.56,44543800000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
6f580b08-54e3-4b30-b317-9454e15d0459,QUO-004106,1,383f6e1f-e315-41d2-bea7-e6dc44e1d621,d4bf7a4b-25b8-442f-836b-15c7e7c225da,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2024-08-07T16:34:48Z,2024-08-07,2024-08-10,0.76,44454200000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
4e2b6b43-97da-4389-87ae-92dea6592388,QUO-004107,0,0fa5f971-f992-4872-86be-b110365a2ddd,d4bf7a4b-25b8-442f-836b-15c7e7c225da,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-10-30T09:58:17Z,2025-10-30,2025-11-02,1.54,14102800000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
86a02cfc-4917-46c2-b433-0ed4697e5629,QUO-004108,1,0fa5f971-f992-4872-86be-b110365a2ddd,d4bf7a4b-25b8-442f-836b-15c7e7c225da,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-11-06T17:19:39Z,2025-11-06,2025-11-09,1.74,14207800000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
2f6094d7-17df-4a2e-b0d4-d44a8aa972a3,QUO-004109,0,d9f0c268-069c-4d6c-8092-221fe304f352,d4bf7a4b-25b8-442f-836b-15c7e7c225da,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-11-08T19:23:14Z,2025-11-08,2025-11-11,2.72,22984300000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a15056b3-7168-4cce-b7ec-141d94a4803d,QUO-004110,0,8cec9b9c-8ed7-4456-8235-8bad1950ff12,d4bf7a4b-25b8-442f-836b-15c7e7c225da,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-11-04T14:00:11Z,2025-11-04,2025-11-07,2.26,70260400000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
275580a4-f43d-4c30-8cf6-91a120a44ca3,QUO-004111,0,e23addf8-e001-4dd4-9592-0ff39a37749b,d4bf7a4b-25b8-442f-836b-15c7e7c225da,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-11-07T21:36:24Z,2025-11-08,2025-11-11,1.97,15792800000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
990c581c-14b2-40a6-921a-c3a68ea4115a,QUO-004112,0,f5a63304-6196-47c5-8fd2-4c0a9d3b5556,d4bf7a4b-25b8-442f-836b-15c7e7c225da,account,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2026-02-01T05:59:14Z,2026-02-01,2026-02-04,1.18,32932300000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
51363db8-48fd-438f-b963-03fef491f15c,QUO-004113,0,26e9c568-0ef6-4fbc-9b6b-5ee327e56e56,e916da57-f248-43ab-977a-8a5f6ffe33b3,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2025-11-12T20:40:03Z,2025-11-13,2025-11-16,3.02,12233500000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
dd033ae7-4e47-4086-b90f-6f872b413c37,QUO-004114,0,340653d4-f5a1-455a-845c-4db544853335,e916da57-f248-43ab-977a-8a5f6ffe33b3,account,24933b83-7577-40a9-a491-f0b2ea1fca65,2026-04-27T17:10:57Z,2026-04-27,2026-04-30,2.93,36043100000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c5c40224-9f0d-4281-a40e-4dca8281f19e,QUO-004115,0,8d15d0e9-e3f7-4a46-8752-2cf1cb1343a5,e27718c5-737d-4fb6-9113-76e038d77b9a,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2024-09-28T11:04:47Z,2024-09-28,2024-10-01,2.44,33720500000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
b1a2fcb0-3b67-4ae4-ba69-d43c37b59639,QUO-004116,1,8d15d0e9-e3f7-4a46-8752-2cf1cb1343a5,e27718c5-737d-4fb6-9113-76e038d77b9a,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2024-10-02T12:21:20Z,2024-10-02,2024-10-05,2.64,34515400000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
acf6266c-d111-4f23-a000-088cadb60527,QUO-004117,0,82b8e8af-a30d-411f-bf8a-04de36a6655a,e27718c5-737d-4fb6-9113-76e038d77b9a,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2024-09-05T12:20:47Z,2024-09-05,2024-09-08,1.42,19643600000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
1ec6ce97-aa08-4c87-b96e-a07ddcda97ca,QUO-004118,0,681fbf76-ab91-45c7-b510-8b0187ee0752,6a36af18-06d3-4b93-ae33-688d597e6845,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-02-20T14:23:29Z,2025-02-20,2025-02-23,0.91,143847300000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
93988b53-3d45-46de-a387-0d15ed661eaa,QUO-004119,1,681fbf76-ab91-45c7-b510-8b0187ee0752,6a36af18-06d3-4b93-ae33-688d597e6845,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-03-01T13:20:04Z,2025-03-01,2025-03-04,1.11,169751000000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
8e3af02f-8d9e-4a40-a52f-fdd804d8a962,QUO-004120,2,681fbf76-ab91-45c7-b510-8b0187ee0752,6a36af18-06d3-4b93-ae33-688d597e6845,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-03-05T19:12:30Z,2025-03-05,2025-03-08,1.31,169407700000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
0e587787-aaaf-42fc-9b11-cae35c431cea,QUO-004121,3,681fbf76-ab91-45c7-b510-8b0187ee0752,6a36af18-06d3-4b93-ae33-688d597e6845,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-03-11T15:47:36Z,2025-03-11,2025-03-14,1.51,169064400000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
273c6eb4-41fa-4d54-936d-60cb8539d6a8,QUO-004122,4,681fbf76-ab91-45c7-b510-8b0187ee0752,6a36af18-06d3-4b93-ae33-688d597e6845,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-03-18T10:47:40Z,2025-03-18,2025-03-21,1.71,168721100000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
dd7baabe-1eb3-457d-8af4-058f46b1d4e2,QUO-004123,5,681fbf76-ab91-45c7-b510-8b0187ee0752,6a36af18-06d3-4b93-ae33-688d597e6845,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-03-23T09:39:53Z,2025-03-23,2025-03-26,1.91,168377800000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
2c37f38b-8147-422b-8660-633a25ce7677,QUO-004124,6,681fbf76-ab91-45c7-b510-8b0187ee0752,6a36af18-06d3-4b93-ae33-688d597e6845,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-03-30T04:09:06Z,2025-03-30,2025-04-02,2.11,168034500000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
5e2fe468-163b-49e1-b135-ee757b5e6823,QUO-004125,7,681fbf76-ab91-45c7-b510-8b0187ee0752,6a36af18-06d3-4b93-ae33-688d597e6845,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-04-06T13:42:12Z,2025-04-06,2025-04-09,2.31,170816500000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
3cff3648-29bd-4428-8a48-72e383416b32,QUO-004126,0,65139e54-be2c-491d-8bb7-2f31d6cb6afc,6a36af18-06d3-4b93-ae33-688d597e6845,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-03-17T11:01:47Z,2025-03-17,2025-03-20,1.02,54320000000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
05d27b2f-7d18-4758-866a-3b294a76232f,QUO-004127,1,65139e54-be2c-491d-8bb7-2f31d6cb6afc,6a36af18-06d3-4b93-ae33-688d597e6845,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-03-23T12:09:41Z,2025-03-23,2025-03-26,1.22,54210300000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
f84fac90-eddf-44ac-a93d-08142e35eaef,QUO-004128,2,65139e54-be2c-491d-8bb7-2f31d6cb6afc,6a36af18-06d3-4b93-ae33-688d597e6845,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-03-30T09:20:33Z,2025-03-30,2025-04-02,1.42,54100500000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
f6e06e5f-7025-43af-a598-1c63e85b1115,QUO-004129,3,65139e54-be2c-491d-8bb7-2f31d6cb6afc,6a36af18-06d3-4b93-ae33-688d597e6845,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-04-05T16:20:55Z,2025-04-05,2025-04-08,1.62,54809300000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c2e36100-2285-4d20-b42a-2e2db890f9de,QUO-004130,4,65139e54-be2c-491d-8bb7-2f31d6cb6afc,6a36af18-06d3-4b93-ae33-688d597e6845,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-04-11T21:51:50Z,2025-04-12,2025-04-15,1.82,54697800000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
1bb74724-0a99-4e36-ade7-5980a815c0ab,QUO-004131,5,65139e54-be2c-491d-8bb7-2f31d6cb6afc,6a36af18-06d3-4b93-ae33-688d597e6845,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-04-19T04:38:23Z,2025-04-19,2025-04-22,2.02,54586400000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
a758c2c1-47d4-4a1a-9e58-602397922849,QUO-004132,0,d843d8e0-a010-42f0-8008-d72169d2a5ac,6a36af18-06d3-4b93-ae33-688d597e6845,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-06-14T12:23:48Z,2025-06-14,2025-06-17,1.71,83682100000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
dae21942-abf6-467d-9426-5ac88ba9dcb8,QUO-004133,1,d843d8e0-a010-42f0-8008-d72169d2a5ac,6a36af18-06d3-4b93-ae33-688d597e6845,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-06-22T03:18:14Z,2025-06-22,2025-06-25,1.91,83511800000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
0a90652b-abae-4473-b343-12d1780ced9b,QUO-004134,2,d843d8e0-a010-42f0-8008-d72169d2a5ac,6a36af18-06d3-4b93-ae33-688d597e6845,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-06-26T04:32:20Z,2025-06-26,2025-06-29,2.11,83341600000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
4dab5929-b7eb-4779-aa82-da25997f0411,QUO-004135,3,d843d8e0-a010-42f0-8008-d72169d2a5ac,6a36af18-06d3-4b93-ae33-688d597e6845,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-07-02T19:12:30Z,2025-07-02,2025-07-05,2.31,79692100000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
4273bdfb-5286-42df-a138-91e39368b4c5,QUO-004136,4,d843d8e0-a010-42f0-8008-d72169d2a5ac,6a36af18-06d3-4b93-ae33-688d597e6845,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-07-10T09:21:18Z,2025-07-10,2025-07-13,2.51,79528900000.0,3,5,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
99e095a7-205b-4c36-8898-bdeb736e18f0,QUO-004137,0,1d3a1066-7670-4b62-8708-2e9494e99125,6a36af18-06d3-4b93-ae33-688d597e6845,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-07-06T15:32:34Z,2025-07-06,2025-07-09,1.76,129151700000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
baae133e-ba79-43c0-ad5c-07140664bc46,QUO-004138,1,1d3a1066-7670-4b62-8708-2e9494e99125,6a36af18-06d3-4b93-ae33-688d597e6845,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-07-12T08:00:55Z,2025-07-12,2025-07-15,1.96,128888700000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
adbeed3a-d2de-49cf-89b3-b8bc83d51f5b,QUO-004139,2,1d3a1066-7670-4b62-8708-2e9494e99125,6a36af18-06d3-4b93-ae33-688d597e6845,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-07-18T22:35:38Z,2025-07-19,2025-07-22,2.16,128625800000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
3e451808-d11d-4704-b943-56431d5cd8a1,QUO-004140,3,1d3a1066-7670-4b62-8708-2e9494e99125,6a36af18-06d3-4b93-ae33-688d597e6845,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-07-24T03:21:57Z,2025-07-24,2025-07-27,2.36,128362800000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
85674e27-7a1e-4eae-a226-ca49d844ca3c,QUO-004141,4,1d3a1066-7670-4b62-8708-2e9494e99125,6a36af18-06d3-4b93-ae33-688d597e6845,account,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-07-28T15:46:08Z,2025-07-28,2025-07-31,2.56,128099900000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
55395f92-913a-4e7c-bcb2-725b21579cce,QUO-004142,0,98058898-7f7d-4a9f-b0e3-548a34297ea3,5fbbf0b1-8083-49c8-a57e-01c90da23e5c,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2024-07-18T15:22:22Z,2024-07-18,2024-07-21,2.14,8791700000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c1e16e01-095d-44fa-899e-191b793ef07d,QUO-004143,1,98058898-7f7d-4a9f-b0e3-548a34297ea3,5fbbf0b1-8083-49c8-a57e-01c90da23e5c,account,366eb16f-508e-4ad7-b7c9-3acfe059a0ee,2024-07-24T23:51:19Z,2024-07-25,2024-07-28,2.34,8773800000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
42303800-88f6-4d10-ba68-dba684de313c,QUO-004144,0,b3751d70-2234-4c9d-8ce1-9024beb877b8,14e4180c-fe99-46a3-a2db-c8503c5bf3a7,account,9132b63e-f162-47e4-a9c3-49e03602f8ac,2024-09-15T23:40:19Z,2024-09-16,2024-09-19,2.79,21306400000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
ae305cba-41fb-4c5d-819d-21a1dcf7273d,QUO-004145,0,f5aa14b8-40a3-4aaf-a29c-7271e0409f44,14e4180c-fe99-46a3-a2db-c8503c5bf3a7,account,9132b63e-f162-47e4-a9c3-49e03602f8ac,2024-09-23T01:26:54Z,2024-09-23,2024-09-26,3.27,74928900000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
71209d02-0db2-4c49-822c-3d6b308e03a6,QUO-004146,1,f5aa14b8-40a3-4aaf-a29c-7271e0409f44,14e4180c-fe99-46a3-a2db-c8503c5bf3a7,account,9132b63e-f162-47e4-a9c3-49e03602f8ac,2024-09-28T14:19:44Z,2024-09-28,2024-10-01,3.47,74774000000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
48193932-68b4-461e-90f5-28ecab91f6d6,QUO-004147,0,774658a6-e618-46be-81ff-45d5f0b2160b,14e4180c-fe99-46a3-a2db-c8503c5bf3a7,account,9132b63e-f162-47e4-a9c3-49e03602f8ac,2024-10-05T07:37:58Z,2024-10-05,2024-10-08,2.74,45342600000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
587e0835-192b-4581-a655-20044ede1c7e,QUO-004148,1,774658a6-e618-46be-81ff-45d5f0b2160b,14e4180c-fe99-46a3-a2db-c8503c5bf3a7,account,9132b63e-f162-47e4-a9c3-49e03602f8ac,2024-10-09T23:46:18Z,2024-10-10,2024-10-13,2.94,45249300000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
22168464-bf94-4336-a332-7247f68c5ddf,QUO-004149,0,01614f2a-c9f4-42d0-b50e-3c81cec5666f,519554e3-0737-4c86-b97b-5f515ffa46ef,account,5304317f-af42-412f-b838-b3268e944239,2024-07-02T12:47:22Z,2024-07-02,2024-07-05,2.84,20754000000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
c7b0c359-9df3-46e7-ab80-436f9a818e5a,QUO-004150,1,01614f2a-c9f4-42d0-b50e-3c81cec5666f,519554e3-0737-4c86-b97b-5f515ffa46ef,account,5304317f-af42-412f-b838-b3268e944239,2024-07-07T13:09:40Z,2024-07-07,2024-07-10,3.04,20711300000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
d4ce01dd-7040-44dd-bbef-857d6de173b3,QUO-004151,0,77acac67-63ed-4109-8770-25776d079963,519554e3-0737-4c86-b97b-5f515ffa46ef,account,5304317f-af42-412f-b838-b3268e944239,2025-07-28T06:29:29Z,2025-07-28,2025-07-31,1.87,37571200000.0,2,4,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
7aee7201-4eab-4fce-a60f-d80d8d3aa887,QUO-004152,0,93507ef2-72cd-4247-a316-104190395448,519554e3-0737-4c86-b97b-5f515ffa46ef,account,5304317f-af42-412f-b838-b3268e944239,2025-08-24T10:03:09Z,2025-08-24,2025-08-27,1.25,34616700000.0,3,7,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01
