ahn_pipelinesnapshotid,ahn_snapshotdate,ahn_opportunityid,ownerid,ahn_stepname,ahn_closeprobability,ahn_estimatedvalue,ahn_forecastcategory,ahn_estimatedclosedate
4547829a-ff38-424e-bde0-8c5f54986cc3,2025-09-14,f638fc59-fa64-456f-a139-8cf84372f645,9132b63e-f162-47e4-a9c3-49e03602f8ac,1-Qualify,40,21227800000.0,100000001,2025-09-21
51c265be-2ced-4018-b5c6-ce121f979606,2025-09-06,e1c7c52e-4616-496b-82a5-69fce229b8cb,9132b63e-f162-47e4-a9c3-49e03602f8ac,1-Qualify,40,33889100000.0,100000001,2025-09-13
c70d648a-92f2-4cde-9c41-544b73c56549,2025-09-11,c8637d03-e470-41e1-a0d8-03f99629b11d,9132b63e-f162-47e4-a9c3-49e03602f8ac,1-Qualify,45,48455200000.0,100000001,2025-09-18
191662ed-692a-4d5c-9a5c-8935b4a34fad,2025-09-13,c8637d03-e470-41e1-a0d8-03f99629b11d,9132b63e-f162-47e4-a9c3-49e03602f8ac,3-Propose,95,48455200000.0,100000003,2025-09-18
99dcc5e3-80f7-4f82-b966-a8fd79e82cae,2025-10-25,377f402b-f245-4aec-aab7-33d0670094ee,9132b63e-f162-47e4-a9c3-49e03602f8ac,1-Qualify,45,43500100000.0,100000001,2025-11-01
aecd398b-c811-4a03-bbcd-b3acc008ce0c,2025-11-01,377f402b-f245-4aec-aab7-33d0670094ee,9132b63e-f162-47e4-a9c3-49e03602f8ac,3-Propose,85,43500100000.0,100000003,2025-11-01
cc5df773-1158-4dbf-b92f-3a27830d2666,2024-12-12,cd4d2eab-0f72-4841-81df-cbf81ba9b7d3,beb79919-3f22-4af8-a3be-d01d43cf2fde,1-Qualify,40,16822600000.0,100000001,2024-12-19
682bf885-69b9-4438-bdad-65fea1c23fbe,2024-12-14,cd4d2eab-0f72-4841-81df-cbf81ba9b7d3,beb79919-3f22-4af8-a3be-d01d43cf2fde,3-Propose,80,16822600000.0,100000003,2024-12-19
00ba3fe2-0d1c-45fe-a7ee-f03f07f2f245,2025-06-01,b3710da0-1788-430d-94a8-bb870a160dd0,beb79919-3f22-4af8-a3be-d01d43cf2fde,1-Qualify,40,18509200000.0,100000001,2025-06-08
fd07f0dc-bfe5-428f-818b-68133b2de727,2025-06-07,b3710da0-1788-430d-94a8-bb870a160dd0,beb79919-3f22-4af8-a3be-d01d43cf2fde,4-Close,95,18509200000.0,100000003,2025-06-08
a04bb119-d093-425b-8db2-135cb8e2ab19,2025-09-13,106cbf2a-e9e9-4638-9dee-f7159453bebd,beb79919-3f22-4af8-a3be-d01d43cf2fde,1-Qualify,40,28952700000.0,100000001,2025-09-20
91aa2854-6ae0-48f8-9ad8-1d56b06dc841,2025-09-20,106cbf2a-e9e9-4638-9dee-f7159453bebd,beb79919-3f22-4af8-a3be-d01d43cf2fde,3-Propose,85,28952700000.0,100000003,2025-09-20
036e59f0-2ce2-4998-92bf-fd7a5a8386be,2026-01-01,47ef15d8-097c-48f7-bb1e-bbe5b9738579,beb79919-3f22-4af8-a3be-d01d43cf2fde,1-Qualify,40,27350200000.0,100000001,2026-01-08
b6bffd4b-dc12-4c27-8750-59940bf4e0d6,2026-01-03,47ef15d8-097c-48f7-bb1e-bbe5b9738579,beb79919-3f22-4af8-a3be-d01d43cf2fde,1-Qualify,40,27350200000.0,100000001,2026-01-08
1fb7a367-d20b-4b5b-b623-bcb55822abcb,2026-01-10,47ef15d8-097c-48f7-bb1e-bbe5b9738579,beb79919-3f22-4af8-a3be-d01d43cf2fde,3-Propose,90,27350200000.0,100000003,2026-01-08
be1faf7c-2d24-40c0-8231-082e50da6bb3,2026-01-17,47ef15d8-097c-48f7-bb1e-bbe5b9738579,beb79919-3f22-4af8-a3be-d01d43cf2fde,4-Close,95,27350200000.0,100000003,2026-01-08
43106207-5f99-4835-85df-470d2a208e06,2025-01-29,b895e0d4-5eb4-4597-b96b-1fc481b9a0ab,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,1-Qualify,40,17604200000.0,100000001,2025-02-05
32a3bbdd-820c-4fbf-84a6-8a110998210b,2025-02-01,b895e0d4-5eb4-4597-b96b-1fc481b9a0ab,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,3-Propose,80,17604200000.0,100000003,2025-02-05
a3ddde01-599c-4989-8fec-e6cdc6a1976e,2025-02-08,b895e0d4-5eb4-4597-b96b-1fc481b9a0ab,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,3-Propose,80,17604200000.0,100000003,2025-02-05
ee8749ab-6cd2-44e2-b683-35eeb9247dfb,2025-02-15,b895e0d4-5eb4-4597-b96b-1fc481b9a0ab,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,4-Close,95,17604200000.0,100000003,2025-02-05
aea71857-48af-417e-929d-f5862b411c1c,2025-10-30,21c05fba-89cf-416c-8181-7ffdefb140e6,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,1-Qualify,30,8666500000.0,100000001,2025-11-06
7a425d8d-f23d-411f-8901-174d6d994ad9,2025-11-01,21c05fba-89cf-416c-8181-7ffdefb140e6,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,3-Propose,80,8666500000.0,100000003,2025-11-06
a22dd162-25ce-4dd9-ae1f-2c8ff71cf450,2024-07-27,3efc6060-14f6-4995-b6ba-dacc562e4166,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1-Qualify,40,69306200000.0,100000001,2024-08-03
a97ba7b5-79c9-473a-9236-bd0633e75d6d,2024-08-03,3efc6060-14f6-4995-b6ba-dacc562e4166,e27a984d-6548-41d0-bfcd-9eb1a7cad415,4-Close,95,69306200000.0,100000003,2024-08-03
8ddb555c-2575-4c19-a80a-14953b9ab2d1,2024-07-24,fdee9583-b481-4bb4-b990-09611723cad7,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1-Qualify,30,44301000000.0,100000001,2024-07-31
328bc02f-1c25-4b44-aee3-17a631686405,2024-07-27,fdee9583-b481-4bb4-b990-09611723cad7,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1-Qualify,35,44301000000.0,100000001,2024-07-31
2ea40574-4efb-4bde-9c0c-a637854e5c4b,2024-08-03,fdee9583-b481-4bb4-b990-09611723cad7,e27a984d-6548-41d0-bfcd-9eb1a7cad415,4-Close,95,44301000000.0,100000003,2024-07-31
1b1ebbe7-bf03-4d4d-83a0-deffe79975c7,2024-07-11,a0971518-7bc9-41ff-ae06-cb41688ddd6d,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,85,48022600000.0,100000003,2024-07-18
37d3b651-a718-4c3f-8289-9aea72287d34,2024-07-13,a0971518-7bc9-41ff-ae06-cb41688ddd6d,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,80,48022600000.0,100000003,2024-07-18
6fdd9984-193b-4884-843b-d5ce1347d8e3,2024-07-20,a0971518-7bc9-41ff-ae06-cb41688ddd6d,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,80,48022600000.0,100000003,2024-07-18
956ed12c-b60a-47fc-a04a-b2f3a8480e65,2024-08-10,241763e8-8a39-4e43-820a-f49d6b75c8a0,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1-Qualify,35,32609600000.0,100000001,2024-08-17
9a86ea63-9d6b-4c6e-9bc0-5db935c248b7,2024-08-17,241763e8-8a39-4e43-820a-f49d6b75c8a0,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,80,32609600000.0,100000003,2024-08-17
89bac692-d6c9-4d0a-bbe1-869b04d7af90,2024-08-12,5f310f4d-5d0e-4c86-b9f6-32d666da077b,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1-Qualify,40,36030100000.0,100000001,2024-08-19
0245b669-c404-49ea-a19c-d0a853e920e9,2024-08-17,5f310f4d-5d0e-4c86-b9f6-32d666da077b,e27a984d-6548-41d0-bfcd-9eb1a7cad415,4-Close,95,36030100000.0,100000003,2024-08-19
0efa3446-9f74-4150-a5d7-8839349a3966,2024-10-23,44ee5159-fbf8-413f-87f0-39e6e397a3e3,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1-Qualify,35,21914800000.0,100000001,2024-10-30
ae02e7fe-4fbe-4f2e-8c46-42bc004b96f4,2024-10-26,44ee5159-fbf8-413f-87f0-39e6e397a3e3,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,80,21914800000.0,100000003,2024-10-30
e27ccbfa-43b4-41b9-b4ef-4426126afdaf,2024-11-05,3192bcfc-7d85-4e28-8a2a-5909be54e293,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1-Qualify,35,22313600000.0,100000001,2024-11-12
2073c385-625e-4cb5-8b04-d0f926f06291,2024-11-09,3192bcfc-7d85-4e28-8a2a-5909be54e293,e27a984d-6548-41d0-bfcd-9eb1a7cad415,4-Close,95,22313600000.0,100000003,2024-11-12
1714a5d3-4b20-4fae-8358-40d1d391314d,2024-12-17,fb1ac3bd-d941-4ebc-bfdf-f47d915b395e,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1-Qualify,40,33250800000.0,100000001,2024-12-24
a2443356-5d97-4fa6-b639-c6bacca8d95a,2024-12-21,fb1ac3bd-d941-4ebc-bfdf-f47d915b395e,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,80,33250800000.0,100000003,2024-12-24
b1e21d6b-447c-49f5-9161-f817dc91a0d8,2025-01-19,3f9cf952-5c06-4cb2-be4a-5d45f2cba7a5,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,85,25665300000.0,100000003,2025-01-26
8dfcbd29-b905-4544-bad6-6eba8c8bf013,2025-02-22,ac372b8a-8fac-4ef7-84d7-746c2ab54288,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1-Qualify,40,30901100000.0,100000001,2025-03-01
4c96ac2e-8499-4894-a637-ffe4841b99f9,2025-03-01,ac372b8a-8fac-4ef7-84d7-746c2ab54288,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,80,30901100000.0,100000003,2025-03-01
2a74889c-6f74-4c44-b1ac-96a2944b8033,2025-02-11,9972889b-1442-472e-9be4-dd96520e7ca2,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,75,33512500000.0,100000003,2025-02-18
82c7c1ac-9ba3-4650-aadf-56a11d1a20d3,2025-02-15,9972889b-1442-472e-9be4-dd96520e7ca2,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,85,33512500000.0,100000003,2025-02-18
bd22cd90-afbb-424b-bca0-e322588d0931,2025-02-22,9972889b-1442-472e-9be4-dd96520e7ca2,e27a984d-6548-41d0-bfcd-9eb1a7cad415,4-Close,95,33512500000.0,100000003,2025-02-18
b0ed9395-eab8-4249-9f63-883d104baf57,2025-02-11,fd5a2707-76d7-4b43-8b11-295585b3bcb6,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1-Qualify,35,54474200000.0,100000001,2025-02-18
7a844b65-b80b-4861-9a10-47ec339ccdc2,2025-02-15,fd5a2707-76d7-4b43-8b11-295585b3bcb6,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,80,54474200000.0,100000003,2025-02-18
de3688dd-e49e-4ade-a879-44720ea6d140,2025-05-17,b52e7806-45bc-4309-a3b2-1e4f009d91e7,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1-Qualify,30,33678400000.0,100000001,2025-05-24
9bffa96b-b931-4d57-984f-aee4ea8da8fd,2025-06-17,59d0f65b-aad3-4a91-a111-b90ddd98beb0,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1-Qualify,40,61286500000.0,100000001,2025-06-24
d1156611-c676-46c1-99a4-34ce0e3b0b13,2025-06-21,59d0f65b-aad3-4a91-a111-b90ddd98beb0,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,75,61286500000.0,100000003,2025-06-24
b3cbe095-029d-41bb-be10-e8bf798f5bb7,2025-07-28,03e2e0ec-8344-4e89-bc9a-1d77a0c1b7da,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1-Qualify,35,31127400000.0,100000001,2025-08-04
80257764-8dd4-46ff-8b1c-721039dd1b33,2025-08-02,03e2e0ec-8344-4e89-bc9a-1d77a0c1b7da,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,80,31127400000.0,100000003,2025-08-04
a4a0b72b-568a-4653-af3c-d9e9cd8f34e1,2025-08-09,03e2e0ec-8344-4e89-bc9a-1d77a0c1b7da,e27a984d-6548-41d0-bfcd-9eb1a7cad415,4-Close,95,31127400000.0,100000003,2025-08-04
9c95861b-8407-400a-8ccf-64506af1170e,2025-09-20,c6200050-a43a-4964-afd4-3b1978a89d83,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1-Qualify,30,124683700000.0,100000001,2025-09-27
7d9cb38c-fc24-4940-9f40-600bc33d307b,2025-09-27,c6200050-a43a-4964-afd4-3b1978a89d83,e27a984d-6548-41d0-bfcd-9eb1a7cad415,4-Close,95,124683700000.0,100000003,2025-09-27
50abdfdb-23dc-480d-bfc5-e0540df96346,2026-03-23,5725807b-65b4-4534-83d9-0ea2a94e4467,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,75,162938100000.0,100000003,2026-03-30
9f1e6e1b-0338-4ec8-84f0-0d8333d5d2b7,2026-03-28,5725807b-65b4-4534-83d9-0ea2a94e4467,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,70,162938100000.0,100000002,2026-03-30
d777fb70-5c7f-4548-b2f7-fbbfc161a894,2026-04-04,5725807b-65b4-4534-83d9-0ea2a94e4467,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,65,162938100000.0,100000002,2026-03-30
505f2ad7-2011-482c-b13f-cd8bfdc0d5d1,2026-03-30,a59f4695-3dbe-41a5-8a27-21dd4881654e,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1-Qualify,35,49062800000.0,100000001,2026-04-06
b8b7b9bb-3939-4631-99b1-f878e8570e4e,2026-04-04,a59f4695-3dbe-41a5-8a27-21dd4881654e,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,80,49062800000.0,100000003,2026-04-06
0a4f3f89-5052-4fca-bc42-29e78437ace7,2026-04-18,06942254-01cd-48bc-8699-5228a98dbce5,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1-Qualify,40,190774300000.0,100000001,2026-04-25
e5d7e5b3-d7be-4c4f-ba01-99ff26107e84,2026-04-25,06942254-01cd-48bc-8699-5228a98dbce5,e27a984d-6548-41d0-bfcd-9eb1a7cad415,4-Close,95,190774300000.0,100000003,2026-04-25
4a9e3599-7e2a-4184-8030-11c8b3753d10,2026-05-03,41d3d456-db62-41de-a6f7-9fe1754c573d,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1-Qualify,40,43910700000.0,100000001,2026-05-10
12dec781-ce5c-4b25-af81-2ab52d9d177d,2026-05-09,41d3d456-db62-41de-a6f7-9fe1754c573d,e27a984d-6548-41d0-bfcd-9eb1a7cad415,3-Propose,75,43910700000.0,100000003,2026-05-10
f600b6f3-f292-4fca-8bca-de237093344b,2026-06-29,dfba8ac7-5bd0-4b3e-991d-2f3f325a8f15,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1-Qualify,40,120852700000.0,100000001,2026-07-06
f7449e1c-9c9c-4725-8a67-05225d3b30a9,2026-06-29,0a1b9fdd-a37b-40eb-a75d-c3730b794deb,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1-Qualify,45,99740100000.0,100000001,2026-07-06
cbaf2027-2ba0-4f94-b77a-cbdeadf621f2,2024-07-30,28ce892e-3b3b-4b5b-80d3-6f8e9ab428bc,beb79919-3f22-4af8-a3be-d01d43cf2fde,1-Qualify,40,9019100000.0,100000001,2024-08-06
c8c9a980-421f-4911-b943-afefd88388dd,2024-08-03,28ce892e-3b3b-4b5b-80d3-6f8e9ab428bc,beb79919-3f22-4af8-a3be-d01d43cf2fde,3-Propose,80,9019100000.0,100000003,2024-08-06
8aaaa8de-5e83-4407-9fbb-0cbd04dcc37f,2024-08-05,cb336956-96e7-49f4-a85b-4d4c1ac78802,beb79919-3f22-4af8-a3be-d01d43cf2fde,1-Qualify,40,6873100000.0,100000001,2024-08-12
99be2bd5-f936-47ac-a271-b28cb263d88a,2024-08-10,cb336956-96e7-49f4-a85b-4d4c1ac78802,beb79919-3f22-4af8-a3be-d01d43cf2fde,3-Propose,80,6873100000.0,100000003,2024-08-12
9c7f750a-1221-4903-9bc9-1919de0c5e7f,2024-08-17,cb336956-96e7-49f4-a85b-4d4c1ac78802,beb79919-3f22-4af8-a3be-d01d43cf2fde,4-Close,95,6873100000.0,100000003,2024-08-12
a0ac36a2-ab3c-4fd4-9ca9-f01ca3d2b9d9,2024-10-26,41742853-409f-4198-b3d0-a119053db77f,beb79919-3f22-4af8-a3be-d01d43cf2fde,1-Qualify,45,6714600000.0,100000001,2024-11-02
d56561ce-6015-4dc9-8e86-644351786cad,2024-11-02,41742853-409f-4198-b3d0-a119053db77f,beb79919-3f22-4af8-a3be-d01d43cf2fde,3-Propose,75,6714600000.0,100000003,2024-11-02
24d0b5a5-50fc-4cb4-83eb-563e4dec2822,2024-11-09,41742853-409f-4198-b3d0-a119053db77f,beb79919-3f22-4af8-a3be-d01d43cf2fde,3-Propose,80,6714600000.0,100000003,2024-11-02
89bd207a-4629-43ed-8c45-75fb83c8001e,2025-01-06,c1eec755-2a22-479a-b993-60ec0637394d,beb79919-3f22-4af8-a3be-d01d43cf2fde,1-Qualify,35,8907300000.0,100000001,2025-01-13
f35bcefe-dc47-4063-9f0b-6c093856a1f6,2025-01-11,c1eec755-2a22-479a-b993-60ec0637394d,beb79919-3f22-4af8-a3be-d01d43cf2fde,3-Propose,85,8907300000.0,100000003,2025-01-13
bf00230c-8b4f-4819-bccb-b3f505fc3368,2025-03-29,f0471f54-3bd9-42ca-a126-4e0b66bb5700,beb79919-3f22-4af8-a3be-d01d43cf2fde,3-Propose,85,9447300000.0,100000003,2025-04-05
bdac5230-194c-40e9-aed7-23b6e178fe24,2025-04-05,f0471f54-3bd9-42ca-a126-4e0b66bb5700,beb79919-3f22-4af8-a3be-d01d43cf2fde,3-Propose,85,9447300000.0,100000003,2025-04-05
43a7d28a-798c-4918-a611-51c4f45327c5,2025-04-12,f0471f54-3bd9-42ca-a126-4e0b66bb5700,beb79919-3f22-4af8-a3be-d01d43cf2fde,4-Close,95,9447300000.0,100000003,2025-04-05
b7bb502a-f01e-4d40-be6b-ca04060a8789,2025-12-06,172e7799-bb8a-488f-921c-01bf4e1edff4,beb79919-3f22-4af8-a3be-d01d43cf2fde,1-Qualify,30,16279600000.0,100000001,2025-12-13
3ed54422-0feb-49c8-97e9-563bc2f5db1d,2026-05-04,980cdbe6-d546-43a3-965a-801b129c8517,beb79919-3f22-4af8-a3be-d01d43cf2fde,1-Qualify,40,13916500000.0,100000001,2026-05-11
9996d0d4-2a7f-427f-8403-43d16e13cf50,2026-05-09,980cdbe6-d546-43a3-965a-801b129c8517,beb79919-3f22-4af8-a3be-d01d43cf2fde,3-Propose,75,13916500000.0,100000003,2026-05-11
432dfbad-e7a1-4bb3-8937-74e0ffe0716c,2026-05-05,0574664a-3727-4ac9-9a7d-d2f0148a5d26,beb79919-3f22-4af8-a3be-d01d43cf2fde,1-Qualify,45,20270400000.0,100000001,2026-05-12
f3a85279-cc10-4653-83bb-fb73c91aea01,2026-05-09,0574664a-3727-4ac9-9a7d-d2f0148a5d26,beb79919-3f22-4af8-a3be-d01d43cf2fde,3-Propose,80,20270400000.0,100000003,2026-05-12
556f73ef-931d-489c-b46e-2bbeb6d170f7,2024-10-05,90525bb4-2511-420c-acef-1e97bbd21710,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,75,15471900000.0,100000003,2024-10-12
b2acc2a5-1229-4fa2-8542-28bdd11dbb4a,2024-10-12,90525bb4-2511-420c-acef-1e97bbd21710,24933b83-7577-40a9-a491-f0b2ea1fca65,4-Close,90,15471900000.0,100000003,2024-10-12
d8baa79b-1e40-4ee3-a143-289f03f89911,2024-11-27,691385a1-117b-4798-b23f-e03719147611,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,65,21890600000.0,100000002,2024-12-04
d05a31f7-cbbd-4afe-85f1-165a661594ca,2024-11-30,691385a1-117b-4798-b23f-e03719147611,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,70,21890600000.0,100000002,2024-12-04
4b6e8077-f613-4820-9ed9-3037d0c61f83,2025-04-03,fd7911fe-3689-436f-8e84-b5176b06dbf5,24933b83-7577-40a9-a491-f0b2ea1fca65,1-Qualify,30,10116400000.0,100000001,2025-04-10
809d75bd-9840-4537-a63e-09a2abfda6ee,2025-04-05,fd7911fe-3689-436f-8e84-b5176b06dbf5,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,65,10116400000.0,100000002,2025-04-10
3ad1e672-18a1-4757-a2d6-fabd375013bd,2025-04-16,9e7f4efc-7f85-4a95-8f2c-5bbc9b0295d4,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,70,14648000000.0,100000002,2025-04-23
c5475091-3863-41ee-b56e-7b9c9945f441,2025-04-19,9e7f4efc-7f85-4a95-8f2c-5bbc9b0295d4,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,75,14648000000.0,100000003,2025-04-23
137256a8-66f2-4422-b1a1-521f798110cd,2025-04-26,9e7f4efc-7f85-4a95-8f2c-5bbc9b0295d4,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,65,14648000000.0,100000002,2025-04-23
8bd96562-937e-4a66-b8d5-9a797ecdb03c,2025-05-03,9e7f4efc-7f85-4a95-8f2c-5bbc9b0295d4,24933b83-7577-40a9-a491-f0b2ea1fca65,4-Close,95,14648000000.0,100000003,2025-04-23
8fab8b0f-c7e3-4616-b8a4-934ec2ffc7cb,2025-05-12,337d5acb-570c-46c0-86cd-ccc344c73ce9,24933b83-7577-40a9-a491-f0b2ea1fca65,1-Qualify,30,23461600000.0,100000001,2025-05-19
adfb18dd-a3e9-4f17-a5e2-b89ddb61f26d,2025-05-17,337d5acb-570c-46c0-86cd-ccc344c73ce9,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,70,23461600000.0,100000002,2025-05-19
bccd0fde-c4b3-4d44-9d79-6c850dc85e4a,2025-05-06,c148a441-ec69-4750-971d-93349c20ac24,24933b83-7577-40a9-a491-f0b2ea1fca65,1-Qualify,30,44473400000.0,100000001,2025-05-13
96f619e8-f769-4eaf-a6ad-d6a246908492,2025-05-10,c148a441-ec69-4750-971d-93349c20ac24,24933b83-7577-40a9-a491-f0b2ea1fca65,4-Close,85,44473400000.0,100000003,2025-05-13
ae8baac5-9f28-4059-8d11-9c066258852a,2025-06-26,d36cd7fa-6336-4466-9def-bf221c2cf230,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,75,20757300000.0,100000003,2025-07-03
e2a33205-5f22-4a0e-bfec-647a484449f5,2025-06-28,d36cd7fa-6336-4466-9def-bf221c2cf230,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,70,20757300000.0,100000002,2025-07-03
da8e84db-bc0e-48ee-90f6-10df23eab428,2025-07-05,d36cd7fa-6336-4466-9def-bf221c2cf230,24933b83-7577-40a9-a491-f0b2ea1fca65,4-Close,95,20757300000.0,100000003,2025-07-03
9da420b7-bab8-4d70-85de-73b341f66aef,2025-07-02,c8f3f7d8-0ce0-486e-b4fa-688c1960e2c9,24933b83-7577-40a9-a491-f0b2ea1fca65,1-Qualify,25,13117500000.0,100000001,2025-07-09
cf41a3ba-c383-41eb-b7a8-775cf0a90a61,2025-07-05,c8f3f7d8-0ce0-486e-b4fa-688c1960e2c9,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,75,13117500000.0,100000003,2025-07-09
a6f6d7d4-eec8-4310-ae04-abc29bbbe72d,2025-07-12,c8f3f7d8-0ce0-486e-b4fa-688c1960e2c9,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,65,13117500000.0,100000002,2025-07-09
24b5b20d-0596-448d-8550-35d38cbe6f7a,2025-09-25,f8968107-d1c6-40a8-a56a-a8be74ec4476,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,65,34011400000.0,100000002,2025-10-02
f75912a2-11b0-42e1-b230-e9c24cb53f48,2025-09-27,f8968107-d1c6-40a8-a56a-a8be74ec4476,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,75,34011400000.0,100000003,2025-10-02
156684e1-d0b7-4906-8e65-a819dab2b525,2025-10-04,f8968107-d1c6-40a8-a56a-a8be74ec4476,24933b83-7577-40a9-a491-f0b2ea1fca65,4-Close,85,34011400000.0,100000003,2025-10-02
7a76cd72-d914-4eff-92c3-cee29fd85ffc,2024-10-06,2db5b1f4-0321-4c70-b28b-d13c494c8758,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,70,22335200000.0,100000002,2024-10-13
ab8be989-b577-4d52-8750-86a210325c76,2024-10-12,2db5b1f4-0321-4c70-b28b-d13c494c8758,24933b83-7577-40a9-a491-f0b2ea1fca65,4-Close,95,22335200000.0,100000003,2024-10-13
c78cc784-8b92-478c-a3f2-60d80c261ad2,2025-02-19,84b22ce7-29e5-4fe5-9646-29c14cfdb7ad,24933b83-7577-40a9-a491-f0b2ea1fca65,1-Qualify,35,22740400000.0,100000001,2025-02-26
dce7022d-3885-4894-af33-884be5e59a96,2025-02-22,84b22ce7-29e5-4fe5-9646-29c14cfdb7ad,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,70,22740400000.0,100000002,2025-02-26
ded793e8-e82d-4e55-9b3b-db86953604e1,2025-04-20,58323d3c-5ce4-4498-b10e-3a42e14fc4a8,24933b83-7577-40a9-a491-f0b2ea1fca65,1-Qualify,30,45234900000.0,100000001,2025-04-27
b3e0cc91-ab63-40fa-8eaa-afbb306532cb,2025-04-26,58323d3c-5ce4-4498-b10e-3a42e14fc4a8,24933b83-7577-40a9-a491-f0b2ea1fca65,4-Close,85,45234900000.0,100000003,2025-04-27
ec83f9c7-5791-44fa-9442-f4ec76031a83,2025-11-22,2e32427e-7c81-42a5-b5c0-090950da32a7,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,80,12655700000.0,100000003,2025-11-29
3e004705-12cc-4bd5-a39e-36110c3d2b9f,2025-11-29,2e32427e-7c81-42a5-b5c0-090950da32a7,24933b83-7577-40a9-a491-f0b2ea1fca65,4-Close,95,12655700000.0,100000003,2025-11-29
51a8d3f6-7e0f-4852-9375-55f9aaf2fcf8,2026-05-26,7e328c6e-0040-4279-a0fe-932d862d9086,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,70,14212200000.0,100000002,2026-06-02
415389fe-e92c-48cd-b2c5-16f4be6713cf,2026-05-30,7e328c6e-0040-4279-a0fe-932d862d9086,24933b83-7577-40a9-a491-f0b2ea1fca65,3-Propose,65,14212200000.0,100000002,2026-06-02
d4db8d17-5eb6-4200-8b17-5f3de5d99c64,2026-06-06,7e328c6e-0040-4279-a0fe-932d862d9086,24933b83-7577-40a9-a491-f0b2ea1fca65,4-Close,95,14212200000.0,100000003,2026-06-02
3e572559-074f-4e60-af16-69d659a9ed98,2024-08-18,a23edda2-9d67-4925-b99c-9b160416dec9,e27a984d-6548-41d0-bfcd-9eb1a7cad415,1-Qualify,40,30832000000.0,100000001,2024-08-25
85a0d3c1-ad8e-46c0-a0ef-ce4ead9f62c6,2024-08-24,a23edda2-9d67-4925-b99c-9b160416dec9,e27a984d-6548-41d0-bfcd-9eb1a7cad415,4-Close,95,30832000000.0,100000003,2024-08-25
