opportunityid,name,customerid,customeridtype,originatingleadid,campaignid,ownerid,createdon,estimatedclosedate,estimatedvalue,ahn_productgroup,ahn_tonnage,ahn_isrepeatbusiness,transactioncurrencyid,actualclosedate,actualvalue,ahn_lossreason,statecode,statuscode,closeprobability,salesstage,stepname,msdyn_forecastcategory,modifiedon
578bb16e-531e-4032-8cb4-f2e0d438757f,55 t Beams & Sections - Yekta Contracting Co.,ad973b67-9b89-45cb-9942-644c248d31ec,account,,,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-09-23T04:30:00Z,2025-09-30,21838400000.0,100000001,55.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-09-30,21791820000.0,,1,3,100,3,4-Close,100000005,2025-09-30T08:14:00Z
386025cd-30f7-4e01-9baa-c507752b22d0,80 t Rebar - Yekta Contracting Co.,ad973b67-9b89-45cb-9942-644c248d31ec,account,,,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-10-21T10:53:00Z,2025-10-28,27596200000.0,100000000,80.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-11-22,,100000001.0,2,5,0,3,4-Close,100000006,2025-11-22T04:53:00Z
87bb957c-93b9-4827-94a0-32fffff5ac3f,295 t Hot-Rolled Sheet - Laleh Pipe & Profile Industries,20509c62-08e8-45d7-b02c-1821c8040fb7,account,,,beb79919-3f22-4af8-a3be-d01d43cf2fde,2024-10-16T05:21:00Z,2024-10-23,100630700000.0,100000002,295.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-10-26,100424064000.0,,1,3,100,3,4-Close,100000005,2024-10-26T05:16:00Z
3ce75256-3836-458c-82d5-6b9c389b4277,95 t Hot-Rolled Sheet - Laleh Pipe & Profile Industries,20509c62-08e8-45d7-b02c-1821c8040fb7,account,,,beb79919-3f22-4af8-a3be-d01d43cf2fde,2024-12-28T10:49:00Z,2025-01-04,33301000000.0,100000002,95.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-01-04,33583803000.0,,1,3,100,3,4-Close,100000005,2025-01-04T10:47:00Z
1d61dbb5-96ee-4268-80d4-b932a3cf9d05,150 t Hot-Rolled Sheet - Laleh Pipe & Profile Industries,20509c62-08e8-45d7-b02c-1821c8040fb7,account,,,beb79919-3f22-4af8-a3be-d01d43cf2fde,2025-01-18T10:47:00Z,2025-01-25,53213300000.0,100000002,150.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-01-27,53103264000.0,,1,3,100,3,4-Close,100000005,2025-01-27T06:50:00Z
ecd3f4dd-ce1c-40cd-b45f-a1900f08544b,196 t Hot-Rolled Sheet - Laleh Pipe & Profile Industries,20509c62-08e8-45d7-b02c-1821c8040fb7,account,,,beb79919-3f22-4af8-a3be-d01d43cf2fde,2025-02-16T12:26:00Z,2025-02-23,69109900000.0,100000002,195.5,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-02-27,,100000000.0,2,5,0,2,3-Propose,100000006,2025-02-27T09:23:00Z
841dca55-cbe1-4ff2-8cc6-1bad5f02b0bd,160 t Cold-Rolled Sheet - Laleh Pipe & Profile Industries,20509c62-08e8-45d7-b02c-1821c8040fb7,account,,,beb79919-3f22-4af8-a3be-d01d43cf2fde,2025-03-15T10:32:00Z,2025-03-22,77865000000.0,100000003,160.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-03-25,,100000002.0,2,5,0,2,3-Propose,100000006,2025-03-25T06:58:00Z
0b5b9937-7ad5-469b-b16b-e58cff1b4b97,155 t Hot-Rolled Sheet - Laleh Pipe & Profile Industries,20509c62-08e8-45d7-b02c-1821c8040fb7,account,,,beb79919-3f22-4af8-a3be-d01d43cf2fde,2026-02-09T10:02:00Z,2026-02-16,82054200000.0,100000002,155.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2026-02-14,82054238000.0,,1,3,100,3,4-Close,100000005,2026-02-14T11:30:00Z
7a967769-d15d-42e8-bdd2-5f442ce0972d,160 t Hot-Rolled Sheet - Laleh Pipe & Profile Industries,20509c62-08e8-45d7-b02c-1821c8040fb7,account,,,beb79919-3f22-4af8-a3be-d01d43cf2fde,2026-03-12T12:56:00Z,2026-03-19,83850500000.0,100000002,160.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2026-03-26,83501845000.0,,1,3,100,3,4-Close,100000005,2026-03-26T12:34:00Z
3869aaa9-7087-44e7-ac8f-c88c1d4076ab,165 t Rebar - Tarava Steel Merchants Ltd.,a52964ff-c74c-4890-bc6a-3174113634a5,account,,,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2024-07-28T13:06:00Z,2024-08-04,41672300000.0,100000000,165.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-07-31,41672317000.0,,1,3,100,3,4-Close,100000005,2024-07-31T11:13:00Z
a917c9a9-0711-49ca-8156-9a2bd247b623,50 t Pipes & Profiles - Tarava Steel Merchants Ltd.,a52964ff-c74c-4890-bc6a-3174113634a5,account,,,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2024-08-28T12:22:00Z,2024-09-04,18029400000.0,100000005,50.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-09-14,18139341000.0,,1,3,100,3,4-Close,100000005,2024-09-14T08:46:00Z
caca5f98-b136-4ccc-824a-98d8d38c9b27,86 t Rebar - Tarava Steel Merchants Ltd.,a52964ff-c74c-4890-bc6a-3174113634a5,account,,,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2024-10-19T11:00:00Z,2024-10-26,22899200000.0,100000000,85.5,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-10-27,,100000001.0,2,5,0,3,4-Close,100000006,2024-10-27T09:50:00Z
406293b5-40ef-4af3-9f4c-2fe515930fb5,180 t Rebar - Tarava Steel Merchants Ltd.,a52964ff-c74c-4890-bc6a-3174113634a5,account,,,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2024-11-14T11:43:00Z,2024-11-21,49368600000.0,100000000,180.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-11-24,49267181000.0,,1,3,100,3,4-Close,100000005,2024-11-24T07:45:00Z
2daf3bb4-a74c-435c-9137-fd2183b8e204,55 t Rebar - Tarava Steel Merchants Ltd.,a52964ff-c74c-4890-bc6a-3174113634a5,account,,,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2025-06-22T10:14:00Z,2025-06-29,18974500000.0,100000000,55.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-06-28,18974508000.0,,1,3,100,3,4-Close,100000005,2025-06-28T12:39:00Z
0d7f33f5-da85-42ed-bc37-66a8b1ddad4a,55 t Hot-Rolled Sheet - Tarava Steel Merchants Ltd.,a52964ff-c74c-4890-bc6a-3174113634a5,account,,,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2025-06-19T06:20:00Z,2025-06-26,23553300000.0,100000002,55.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-06-26,,100000006.0,2,4,0,2,3-Propose,100000006,2025-06-26T13:11:00Z
743c92eb-e918-4aee-a9a8-5e1b8a5b3040,115 t Rebar - Tarava Steel Merchants Ltd.,a52964ff-c74c-4890-bc6a-3174113634a5,account,,,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2025-07-01T06:38:00Z,2025-07-08,38245200000.0,100000000,115.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-07-08,38167807000.0,,1,3,100,3,4-Close,100000005,2025-07-08T12:34:00Z
f21299df-1235-4153-a1dc-d935318cbb18,95 t Hot-Rolled Sheet - Tarava Steel Merchants Ltd.,a52964ff-c74c-4890-bc6a-3174113634a5,account,,,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2025-07-29T06:36:00Z,2025-08-05,39304200000.0,100000002,95.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-08-04,,100000001.0,2,5,0,2,3-Propose,100000006,2025-08-04T11:31:00Z
5b3d7f02-15ff-4a23-aec8-3d69aa951245,190 t Pipes & Profiles - Tarava Steel Merchants Ltd.,a52964ff-c74c-4890-bc6a-3174113634a5,account,,,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2025-07-08T05:45:00Z,2025-07-15,84996700000.0,100000005,190.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-07-17,84821279000.0,,1,3,100,3,4-Close,100000005,2025-07-17T06:26:00Z
d0c102a3-8cd0-43ad-b1db-a3871a7ca699,90 t Wire Rod - Tarava Steel Merchants Ltd.,a52964ff-c74c-4890-bc6a-3174113634a5,account,,,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2025-07-29T06:54:00Z,2025-08-05,28436100000.0,100000006,90.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-08-04,,100000004.0,2,4,0,2,3-Propose,100000006,2025-08-04T07:38:00Z
aa1afdcb-22b9-46da-b8c0-4e64784ccee8,175 t Hot-Rolled Sheet - Tarava Steel Merchants Ltd.,a52964ff-c74c-4890-bc6a-3174113634a5,account,,,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2025-08-19T07:54:00Z,2025-08-26,73958800000.0,100000002,175.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-08-27,,100000000.0,2,5,0,2,3-Propose,100000006,2025-08-27T09:44:00Z
edc55184-8651-4264-8cce-276ddb33e89d,250 t Pipes & Profiles - Tarava Steel Merchants Ltd.,a52964ff-c74c-4890-bc6a-3174113634a5,account,,,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2025-08-21T09:13:00Z,2025-08-28,114735200000.0,100000005,250.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-09-04,,100000000.0,2,5,0,2,3-Propose,100000006,2025-09-04T11:10:00Z
18582078-62a4-4e2f-a3c4-7828c75c94fa,80 t Rebar - Tarava Steel Merchants Ltd.,a52964ff-c74c-4890-bc6a-3174113634a5,account,,,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2025-12-23T10:27:00Z,2025-12-30,29924700000.0,100000000,80.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2026-01-01,32137175000.0,,1,3,100,3,4-Close,100000005,2026-01-01T08:07:00Z
4379bc4b-bdae-44ad-b929-4cee4a1b4ed4,70 t Pipes & Profiles - Tarava Steel Merchants Ltd.,a52964ff-c74c-4890-bc6a-3174113634a5,account,,,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2026-02-17T12:58:00Z,2026-02-24,38055500000.0,100000005,70.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2026-02-28,37977133000.0,,1,3,100,3,4-Close,100000005,2026-02-28T05:09:00Z
f35be01a-c555-40c4-ba2d-a5647cb195d9,120 t Rebar - Tarava Steel Merchants Ltd.,a52964ff-c74c-4890-bc6a-3174113634a5,account,,,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2026-02-08T10:01:00Z,2026-02-15,47466000000.0,100000000,120.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2026-02-14,47367928000.0,,1,3,100,3,4-Close,100000005,2026-02-14T10:25:00Z
68d84635-f8eb-4d22-8962-2cedce727dfd,105 t Hot-Rolled Sheet - Tarava Steel Merchants Ltd.,a52964ff-c74c-4890-bc6a-3174113634a5,account,,,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2026-03-10T12:07:00Z,2026-03-17,56823800000.0,100000002,105.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2026-03-16,56823813000.0,,1,3,100,3,4-Close,100000005,2026-03-16T07:44:00Z
8878f572-cf1b-4759-8f19-d44e421a4a99,180 t Rebar - Tarava Steel Merchants Ltd.,a52964ff-c74c-4890-bc6a-3174113634a5,account,,,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2026-04-25T12:55:00Z,2026-05-02,74103700000.0,100000000,180.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2026-04-30,,100000007.0,2,5,0,0,1-Qualify,100000006,2026-04-30T10:35:00Z
9095fd8e-3de5-4fe1-8c8d-2bb1408f403e,70 t Beams & Sections - Tarava Steel Merchants Ltd.,a52964ff-c74c-4890-bc6a-3174113634a5,account,,,10f1bc81-448a-4a9e-a6b2-bc5b50c187fc,2026-05-04T09:20:00Z,2026-05-11,37836700000.0,100000001,70.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2026-05-09,37836740000.0,,1,3,100,3,4-Close,100000005,2026-05-09T06:54:00Z
86310a1a-a468-4e2f-9606-252c52b3b961,40 t Beams & Sections - Hirad Eskelet Felezi Co.,f31046dc-6202-4ee6-9cb5-e69c5dc7b3e6,account,,,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2024-09-16T10:15:00Z,2024-09-23,12202800000.0,100000001,40.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-09-19,12202797000.0,,1,3,100,3,4-Close,100000005,2024-09-19T11:00:00Z
fc534677-9cd6-4073-b4b6-d380004e79d5,70 t Beams & Sections - Hirad Eskelet Felezi Co.,f31046dc-6202-4ee6-9cb5-e69c5dc7b3e6,account,,,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2024-10-31T07:05:00Z,2024-11-07,23643600000.0,100000001,70.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-11-07,23815033000.0,,1,3,100,3,4-Close,100000005,2024-11-07T08:56:00Z
263592fb-1a7a-4abb-8d3f-264912ded809,40 t Rebar - Hirad Eskelet Felezi Co.,f31046dc-6202-4ee6-9cb5-e69c5dc7b3e6,account,,,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2024-11-20T12:29:00Z,2024-11-27,10985800000.0,100000000,40.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-11-26,,100000002.0,2,5,0,1,2-Develop,100000006,2024-11-26T11:43:00Z
f1eda0e3-a77c-4db1-b13d-b3e93d07d587,30 t Rebar - Hirad Eskelet Felezi Co.,f31046dc-6202-4ee6-9cb5-e69c5dc7b3e6,account,,,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-02-27T09:06:00Z,2025-03-06,8433400000.0,100000000,30.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-03-04,9820228000.0,,1,3,100,3,4-Close,100000005,2025-03-04T08:07:00Z
1a28944c-4ed1-4e44-8880-22b66f74a843,50 t Beams & Sections - Hirad Eskelet Felezi Co.,f31046dc-6202-4ee6-9cb5-e69c5dc7b3e6,account,,,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-09-11T05:30:00Z,2025-09-18,20397200000.0,100000001,50.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-09-18,20397249000.0,,1,3,100,3,4-Close,100000005,2025-09-18T05:13:00Z
fbf998ca-9850-493e-8480-40af6c1928a0,15 t Beams & Sections - Hirad Eskelet Felezi Co.,f31046dc-6202-4ee6-9cb5-e69c5dc7b3e6,account,,,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-10-18T05:41:00Z,2025-10-25,6094700000.0,100000001,15.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-10-23,6094661000.0,,1,3,100,3,4-Close,100000005,2025-10-23T10:56:00Z
acec560a-9643-43ef-95c4-c881717fa533,45 t Beams & Sections - Hirad Eskelet Felezi Co.,f31046dc-6202-4ee6-9cb5-e69c5dc7b3e6,account,,,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2026-01-31T11:12:00Z,2026-02-07,21286400000.0,100000001,45.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2026-02-14,22126659000.0,,1,3,100,3,4-Close,100000005,2026-02-14T05:41:00Z
0f0505f9-8988-4fa8-9a8b-50caa456ea2a,40 t Hot-Rolled Sheet - Hirad Eskelet Felezi Co.,f31046dc-6202-4ee6-9cb5-e69c5dc7b3e6,account,,,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2026-05-16T07:26:00Z,2026-05-23,21250000000.0,100000002,40.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2026-05-23,21250007000.0,,1,3,100,3,4-Close,100000005,2026-05-23T04:37:00Z
ab7f0fac-5ef9-4190-ac4e-6bf0ba130f0c,50 t Beams & Sections - Hirad Eskelet Felezi Co.,f31046dc-6202-4ee6-9cb5-e69c5dc7b3e6,account,,,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2026-05-07T04:48:00Z,2026-05-14,24892800000.0,100000001,50.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2026-05-16,,100000001.0,2,5,0,3,4-Close,100000006,2026-05-16T12:33:00Z
656afbd0-161f-46e1-bfe0-941cac7445de,20 t Hot-Rolled Sheet - Farnam Steel Structures Co.,2747b93c-9ae7-4eab-884a-67809136f1f8,account,,,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2024-10-12T07:32:00Z,2024-10-19,6726700000.0,100000002,20.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-10-22,6712610000.0,,1,3,100,3,4-Close,100000005,2024-10-22T05:35:00Z
7f85db4b-0a76-44d2-b3ae-a9932a4c0024,45 t Beams & Sections - Farnam Steel Structures Co.,2747b93c-9ae7-4eab-884a-67809136f1f8,account,,,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2024-12-21T04:45:00Z,2024-12-28,15516000000.0,100000001,45.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-12-29,15483511000.0,,1,3,100,3,4-Close,100000005,2024-12-29T08:14:00Z
a6364e6f-c954-488b-ad6c-f1b4dcab1329,50 t Beams & Sections - Farnam Steel Structures Co.,2747b93c-9ae7-4eab-884a-67809136f1f8,account,,,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-04-19T06:27:00Z,2025-04-26,19022200000.0,100000001,50.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-04-24,18981821000.0,,1,3,100,3,4-Close,100000005,2025-04-24T10:59:00Z
e6b20369-de8b-4f02-8cc4-e7267877365f,35 t Beams & Sections - Farnam Steel Structures Co.,2747b93c-9ae7-4eab-884a-67809136f1f8,account,,,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-05-10T13:02:00Z,2025-05-17,13578500000.0,100000001,35.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-05-14,13578511000.0,,1,3,100,3,4-Close,100000005,2025-05-14T10:10:00Z
01710dd8-ea8f-4409-9d15-26468cd07769,45 t Beams & Sections - Farnam Steel Structures Co.,2747b93c-9ae7-4eab-884a-67809136f1f8,account,,,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-07-06T12:47:00Z,2025-07-13,17628000000.0,100000001,45.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-07-15,,100000000.0,2,5,0,2,3-Propose,100000006,2025-07-15T13:28:00Z
ca14733b-f754-445b-8407-4cc48acf10de,20 t Hot-Rolled Sheet - Farnam Steel Structures Co.,2747b93c-9ae7-4eab-884a-67809136f1f8,account,,,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-09-20T11:22:00Z,2025-09-27,8660400000.0,100000002,20.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-09-25,8660408000.0,,1,3,100,3,4-Close,100000005,2025-09-25T08:08:00Z
30882ac6-713f-4e92-8fcc-aad12d1a0eba,30 t Beams & Sections - Farnam Steel Structures Co.,2747b93c-9ae7-4eab-884a-67809136f1f8,account,,,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2026-03-07T07:09:00Z,2026-03-14,14924700000.0,100000001,30.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2026-03-14,,100000000.0,2,5,0,3,4-Close,100000006,2026-03-14T09:29:00Z
6791ea9b-d83b-449d-a230-e9b9197ee3bf,705 t Beams & Sections - Tirdad Dam & Water Works Co.,5ef787b8-f2e6-495f-b32e-2016add702c9,account,,,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2025-11-22T11:36:00Z,2025-12-13,290305900000.0,100000001,705.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-12-06,296538449000.0,,1,3,100,3,4-Close,100000005,2025-12-06T11:03:00Z
fa346b02-efd7-4275-b154-dd6915e364a0,260 t Rebar - Tirdad Dam & Water Works Co.,5ef787b8-f2e6-495f-b32e-2016add702c9,account,,,e27a984d-6548-41d0-bfcd-9eb1a7cad415,2026-05-25T12:49:00Z,2026-06-15,109176600000.0,100000000,260.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2026-06-20,112019127000.0,,1,3,100,3,4-Close,100000005,2026-06-20T08:40:00Z
428b1475-45ac-42a7-b882-175fb962fdcd,85 t Hot-Rolled Sheet - Laleh Builders Group,13aec376-c359-410a-b1a6-014c5f3c44dc,account,,,5304317f-af42-412f-b838-b3268e944239,2024-08-28T12:34:00Z,2024-09-04,28596000000.0,100000002,85.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-09-07,28169945000.0,,1,3,100,3,4-Close,100000005,2024-09-07T04:44:00Z
4d36c92c-20c2-4e9b-a4fd-c6cc82ad22a8,125 t Rebar - Laleh Builders Group,13aec376-c359-410a-b1a6-014c5f3c44dc,account,,,5304317f-af42-412f-b838-b3268e944239,2024-09-29T08:59:00Z,2024-10-06,31194500000.0,100000000,125.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-10-07,31803048000.0,,1,3,100,3,4-Close,100000005,2024-10-07T09:44:00Z
2ddae26f-b04d-4885-952e-b3c311d031d5,45 t Rebar - Laleh Builders Group,13aec376-c359-410a-b1a6-014c5f3c44dc,account,,,5304317f-af42-412f-b838-b3268e944239,2024-10-02T07:45:00Z,2024-10-09,12197000000.0,100000000,45.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-10-09,12196957000.0,,1,3,100,3,4-Close,100000005,2024-10-09T07:41:00Z
5668e84c-abb2-41c9-b5c9-76820b893cbb,35 t Beams & Sections - Laleh Builders Group,13aec376-c359-410a-b1a6-014c5f3c44dc,account,,,5304317f-af42-412f-b838-b3268e944239,2024-11-30T10:14:00Z,2024-12-07,11412100000.0,100000001,35.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-12-12,,100000006.0,2,4,0,2,3-Propose,100000006,2024-12-12T08:27:00Z
7064a65b-4aa6-4a9f-865c-2dbb24246ba7,40 t Rebar - Laleh Builders Group,13aec376-c359-410a-b1a6-014c5f3c44dc,account,,,5304317f-af42-412f-b838-b3268e944239,2024-11-05T05:32:00Z,2024-11-12,11438400000.0,100000000,40.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-11-16,11391678000.0,,1,3,100,3,4-Close,100000005,2024-11-16T08:25:00Z
1747aaed-c0c5-4b48-b045-7813f8c2279e,455 t Beams & Sections - Varna Iron & Steel Supply Co.,5df06e8c-878a-4ed9-a33f-fc8292ec89af,account,,,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2024-08-17T10:48:00Z,2024-08-24,142112300000.0,100000001,455.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-08-26,,100000000.0,2,5,0,2,3-Propose,100000006,2024-08-26T05:48:00Z
06a73b7b-0c65-453d-a3d1-4ae2ab3cf1e6,120 t Hot-Rolled Sheet - Varna Iron & Steel Supply Co.,5df06e8c-878a-4ed9-a33f-fc8292ec89af,account,,,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2024-10-05T12:01:00Z,2024-10-12,41246100000.0,100000002,120.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-10-14,41162261000.0,,1,3,100,3,4-Close,100000005,2024-10-14T09:00:00Z
1ac0e73a-2604-4a6b-aaa7-59eb371e61e3,130 t Beams & Sections - Varna Iron & Steel Supply Co.,5df06e8c-878a-4ed9-a33f-fc8292ec89af,account,,,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2024-11-13T10:27:00Z,2024-11-20,43895400000.0,100000001,130.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2024-11-25,43806822000.0,,1,3,100,3,4-Close,100000005,2024-11-25T09:18:00Z
d3abe753-3f7c-4b6d-b905-c28504ab1842,245 t Hot-Rolled Sheet - Varna Iron & Steel Supply Co.,5df06e8c-878a-4ed9-a33f-fc8292ec89af,account,,,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-01-01T09:23:00Z,2025-01-08,86768800000.0,100000002,245.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-01-13,86592611000.0,,1,3,100,3,4-Close,100000005,2025-01-13T12:50:00Z
658f44f3-c71c-4897-a129-e18f8ddd3c3e,170 t Hot-Rolled Sheet - Varna Iron & Steel Supply Co.,5df06e8c-878a-4ed9-a33f-fc8292ec89af,account,,,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-01-25T10:53:00Z,2025-02-01,61119000000.0,100000002,170.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-01-29,61119045000.0,,1,3,100,3,4-Close,100000005,2025-01-29T12:30:00Z
e401a99b-e12d-46a6-8ba0-ddebd6067350,250 t Wire Rod - Varna Iron & Steel Supply Co.,5df06e8c-878a-4ed9-a33f-fc8292ec89af,account,,,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-02-05T05:49:00Z,2025-02-12,66330600000.0,100000006,250.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-02-10,,100000004.0,2,4,0,2,3-Propose,100000006,2025-02-10T06:15:00Z
221948d6-5b4b-45b9-9902-e8043c33015a,125 t Rebar - Varna Iron & Steel Supply Co.,5df06e8c-878a-4ed9-a33f-fc8292ec89af,account,,,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-03-29T08:25:00Z,2025-04-05,39496400000.0,100000000,125.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-04-07,,100000000.0,2,5,0,2,3-Propose,100000006,2025-04-07T13:00:00Z
27bd4335-66e8-4b24-b827-c155526f4484,30 t Beams & Sections - Varna Iron & Steel Supply Co.,5df06e8c-878a-4ed9-a33f-fc8292ec89af,account,,,ce177b4e-0837-48a3-9261-a7ab3aa2e4f9,2025-04-19T12:38:00Z,2025-04-26,11738400000.0,100000001,30.0,True,7f5b6f7e-1c2d-4a4e-9a51-3a3f1d3c0a01,2025-05-04,11675214000.0,,1,3,100,3,4-Close,100000005,2025-05-04T12:51:00Z
